ENST00000496760 ENST00000593682 ENST00000311437 ENST00000373036 	ENST00000559007 ENST00000558064 ENST00000550597 ENST00000392876 ENST00000522833 ENST00000475135 ENST00000478791 ENST00000299163 ENST00000472961 	633 981 2203 4371 	1800 199 16 3127 299 625 1065 10640 219 	639 987 2209 4377 	1800 199 16 3127 299 625 1065 10640 219 	37 37 37 37 	46 46 46 46 46 46 46 46 46 
ENST00000607882 	ENST00000341893 ENST00000327230 	340 	8086 7446 	340 	8086 7446 	35 	34 34 
ENST00000424133 	ENST00000260372 ENST00000391623 ENST00000398000 ENST00000477281 ENST00000485587 ENST00000406386 ENST00000575156 ENST00000476682 ENST00000528353 ENST00000547118 	2058 	1847 1815 3006 2229 4466 9236 1748 2282 2360 350 	2064 	1847 1815 3006 2229 4466 9236 1748 2282 2360 350 	36 	51 51 51 51 51 51 51 51 51 51 
ENST00000263733 	ENST00000372989 ENST00000491602 ENST00000455616 ENST00000454200 ENST00000276141 	4933 	3237 1431 3252 3098 3092 	4933 	3237 1431 3252 3098 3092 	53 	53 53 53 53 53 
ENST00000485616 ENST00000397130 ENST00000323443 ENST00000563454 ENST00000229335 ENST00000470408 ENST00000389677 ENST00000217957 ENST00000415430 	ENST00000373457 ENST00000549578 ENST00000382368 ENST00000587422 ENST00000585603 ENST00000520907 ENST00000373510 	2322 1572 1837 1597 2020 958 10367 2373 2525 	470 1443 3395 263 225 3078 2530 	2322 1572 1837 1597 2020 958 10367 2373 2525 	490 1463 3415 283 245 3098 2550 	53 53 53 53 53 53 53 53 53 	33 33 33 33 33 33 33 
ENST00000588254 ENST00000445478 	ENST00000252329 ENST00000240055 	3026 3246 	193 3100 	3037 3257 	213 3120 	32 32 	31 31 
ENST00000415187 	ENST00000507623 ENST00000380638 	29 	182 182 	29 	182 182 	53 	53 53 
ENST00000472531 	ENST00000355285 	768 	3412 	768 	3412 	53 	53 
ENST00000539347 ENST00000358818 	ENST00000607242 	239 239 	439 	239 239 	439 	53 53 	53 
ENST00000309733 ENST00000310613 	ENST00000538183 	7040 3291 	7722 	7051 3302 	7727 	34 34 	47 
ENST00000538183 ENST00000321521 ENST00000312675 ENST00000543006 ENST00000476192 ENST00000497426 ENST00000310613 ENST00000474698 	ENST00000309733 ENST00000394511 ENST00000478538 ENST00000483793 ENST00000473559 ENST00000489060 	7051 7939 13233 13176 4540 4540 2731 4539 	6578 158 35 3778 2089 1622 	7051 7939 13233 13176 4540 4540 2731 4539 	6578 158 35 3778 2089 1622 	53 53 53 53 53 53 53 53 	53 53 53 53 53 53 
ENST00000463896 	ENST00000467358 ENST00000549240 	1080 	150 608 	1096 	162 620 	33 	37 37 
ENST00000468258 	ENST00000378555 ENST00000541194 	91 	983 999 	91 	992 1008 	52 	31 31 
ENST00000395004 	ENST00000414130 	292 	162 	292 	162 	53 	51 
ENST00000429656 ENST00000417944 ENST00000451967 ENST00000450479 ENST00000580020 	ENST00000453518 	242 242 242 242 242 	467 	242 242 242 242 242 	467 	53 53 53 53 53 	44 
ENST00000486751 	ENST00000258774 	728 	2401 	733 	2401 	47 	52 
ENST00000281950 	ENST00000443972 	1397 	3177 	1397 	3177 	53 	53 
ENST00000472531 	ENST00000309033 ENST00000525427 ENST00000502505 ENST00000610232 	763 	5754 1324 2828 2828 	763 	5761 1331 2835 2835 	53 	37 37 37 37 
ENST00000524559 ENST00000306024 	ENST00000368985 ENST00000448301 ENST00000493763 ENST00000304734 ENST00000497328 ENST00000342608 ENST00000424702 ENST00000512375 ENST00000244763 ENST00000591887 ENST00000389677 ENST00000217957 ENST00000415430 ENST00000477853 ENST00000595369 	41 1285 	1530 1215 3872 3136 4462 3356 1588 2336 7400 3022 10336 2342 2494 6484 404 	41 1285 	1544 1229 3886 3150 4476 3370 1602 2350 7414 3036 10350 2356 2508 6498 418 	49 49 	38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 
ENST00000370693 ENST00000436137 ENST00000375190 ENST00000589966 	ENST00000477641 ENST00000493745 	3200 904 1783 1035 	163 163 	3200 904 1783 1035 	180 180 	51 51 51 51 	36 36 
ENST00000273980 ENST00000456262 ENST00000418113 ENST00000404929 ENST00000405894 ENST00000315249 ENST00000301981 ENST00000392237 ENST00000358299 ENST00000371818 ENST00000371811 ENST00000395172 ENST00000328914 ENST00000539680 ENST00000479183 ENST00000546151 ENST00000423772 ENST00000356790 ENST00000521942 ENST00000359801 ENST00000473989 ENST00000288561 ENST00000253699 ENST00000527424 ENST00000240159 ENST00000534961 ENST00000319073 ENST00000562249 ENST00000257408 ENST00000274629 ENST00000368847 ENST00000402255 ENST00000249116 ENST00000561481 ENST00000264968 ENST00000393487 ENST00000573741 ENST00000463428 ENST00000355285 ENST00000486331 ENST00000368433 ENST00000592624 ENST00000493976 ENST00000525736 ENST00000413272 ENST00000341513 ENST00000287594 ENST00000366457 ENST00000595635 ENST00000391781 ENST00000586020 ENST00000472824 ENST00000313146 ENST00000608999 ENST00000336894 ENST00000391959 ENST00000367270 ENST00000428788 	ENST00000588883 ENST00000558090 	7152 2607 3057 2792 2714 4463 5189 3071 3287 1912 1871 1707 10098 3633 1018 2155 398 1783 1800 2472 8722 8722 3849 1781 1871 2013 1709 1148 3701 1962 2441 1082 1048 2317 3337 3287 1827 1222 3389 4911 2492 1188 475 1120 3504 3504 2932 589 4190 3772 1633 2614 2739 5256 5253 3608 3789 172 	1249 4865 	7152 2607 3057 2792 2714 4463 5189 3071 3287 1912 1871 1707 10098 3633 1018 2155 398 1783 1800 2472 8722 8722 3849 1781 1871 2013 1709 1148 3701 1962 2441 1082 1048 2317 3337 3287 1827 1222 3389 4911 2492 1188 475 1120 3504 3504 2932 589 4190 3772 1633 2614 2739 5256 5253 3608 3789 172 	1265 4881 	35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 	35 35 
ENST00000476570 ENST00000281508 	ENST00000507605 ENST00000595825 ENST00000261267 ENST00000503374 ENST00000358446 	1029 948 	435 295 975 30 484 	1044 963 	435 295 975 30 484 	37 37 	53 53 53 53 53 
ENST00000409887 	ENST00000497571 ENST00000542957 	3074 	1586 1468 	3074 	1602 1484 	52 	35 35 
ENST00000467228 ENST00000319863 ENST00000354286 ENST00000295065 ENST00000486812 ENST00000439986 ENST00000549235 ENST00000556292 ENST00000489047 ENST00000477990 ENST00000497328 ENST00000342608 ENST00000396594 ENST00000539815 ENST00000476121 ENST00000372873 ENST00000394810 ENST00000470730 ENST00000396893 ENST00000486834 ENST00000527818 ENST00000592115 ENST00000586192 ENST00000477487 ENST00000462400 ENST00000395082 	ENST00000565321 ENST00000569563 ENST00000377957 ENST00000465605 ENST00000472200 ENST00000471668 ENST00000311417 ENST00000432729 ENST00000301215 ENST00000473371 ENST00000333703 ENST00000483477 ENST00000300619 ENST00000495441 ENST00000293272 ENST00000366113 ENST00000265641 ENST00000584581 ENST00000497613 ENST00000409379 ENST00000556123 ENST00000504669 ENST00000492342 ENST00000560440 ENST00000422247 ENST00000491968 ENST00000461317 ENST00000527063 ENST00000491193 ENST00000367942 ENST00000603197 ENST00000605140 ENST00000426371 	2368 1698 1314 3477 3023 3307 240 283 3124 2734 3099 1993 2799 2635 1219 2910 3710 2003 3050 1157 1631 207 187 1998 1827 218 	6475 4403 3671 206 2738 1887 2791 2845 3481 1508 4408 3190 3845 2509 817 696 4594 2466 6475 4403 3900 2975 206 2651 1993 206 206 1922 1310 2996 817 696 1012 	2368 1698 1314 3477 3023 3307 240 283 3124 2734 3099 1993 2799 2635 1219 2910 3710 2003 3050 1157 1631 207 187 1998 1827 218 	6475 4403 3671 206 2738 1887 2791 2845 3481 1508 4408 3190 3845 2509 817 696 4594 2466 6475 4403 3900 2975 206 2651 1993 206 206 1922 1310 2996 817 696 1012 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000392385 ENST00000508075 ENST00000409562 ENST00000604604 ENST00000261200 ENST00000295025 	ENST00000493254 	899 873 2670 1023 7202 8649 	2059 	909 883 2680 1033 7212 8659 	2059 	41 41 41 41 41 41 	53 
ENST00000426448 	ENST00000367261 ENST00000367259 ENST00000435533 	1589 	1918 832 1863 	1606 	1918 832 1863 	36 	53 53 53 
ENST00000476192 ENST00000497426 ENST00000474698 	ENST00000429412 ENST00000546113 	5357 5357 5356 	1707 1707 	5367 5367 5366 	1723 1723 	43 43 43 	35 35 
ENST00000479764 ENST00000346991 ENST00000460376 ENST00000593682 ENST00000311437 ENST00000435803 ENST00000411975 ENST00000544596 ENST00000306750 ENST00000286760 ENST00000596242 ENST00000602007 	ENST00000429162 	2198 8360 1856 1775 2997 16278 3573 3573 473 2802 535 610 	767 	2199 8361 1857 1776 2998 16279 3574 3574 474 2803 536 611 	767 	52 52 52 52 52 52 52 52 52 52 52 52 	36 
ENST00000488907 	ENST00000367139 ENST00000527125 	707 	2588 1612 	707 	2593 1617 	52 	35 35 
ENST00000409887 	ENST00000568188 	3048 	1720 	3048 	1720 	53 	53 
ENST00000391857 ENST00000472481 ENST00000484279 ENST00000488946 ENST00000479992 ENST00000486930 ENST00000477613 ENST00000467825 ENST00000476268 	ENST00000252032 	233 179 347 665 349 480 267 153 628 	5712 	233 179 347 665 349 480 267 153 628 	5712 	53 53 53 53 53 53 53 53 53 	53 
ENST00000391857 ENST00000472481 ENST00000484279 ENST00000488946 ENST00000479992 ENST00000486930 ENST00000477613 ENST00000467825 ENST00000476268 	ENST00000252032 	233 179 347 665 349 480 267 153 628 	5712 	233 179 347 665 349 480 267 153 628 	5712 	53 53 53 53 53 53 53 53 53 	53 
ENST00000414297 	ENST00000594172 	612 	703 	612 	711 	53 	35 
ENST00000414297 ENST00000452635 	ENST00000594172 	534 518 	713 	536 520 	713 	51 51 	32 
ENST00000538183 ENST00000489060 	ENST00000309733 ENST00000476192 ENST00000558583 ENST00000497426 	7260 1732 	6852 4913 6005 4913 	7260 1732 	6854 4915 6007 4915 	52 52 	36 36 36 36 
ENST00000487099 ENST00000450981 ENST00000570752 ENST00000549649 ENST00000521261 ENST00000518345 ENST00000483921 ENST00000590534 ENST00000243326 	ENST00000567573 ENST00000577583 ENST00000391878 	4620 163 275 434 29 154 446 465 10473 	553 2011 457 	4620 163 1263 434 29 154 446 465 10473 	553 2011 457 	53 53 53 53 53 53 53 53 53 	52 52 52 
ENST00000355568 	ENST00000358230 ENST00000309955 ENST00000569239 	2558 	2814 3660 1267 	2558 	2814 3660 1267 	52 	42 42 42 
ENST00000310455 ENST00000519699 ENST00000465806 ENST00000356463 ENST00000599759 ENST00000598033 	ENST00000513408 ENST00000575263 	1990 2084 176 127 176 127 	1148 1148 	1990 2084 176 127 176 127 	1153 1153 	53 53 53 53 53 53 	32 32 
ENST00000550534 	ENST00000309733 ENST00000606080 ENST00000476192 ENST00000489060 ENST00000497426 	763 	7073 3968 5134 2117 5134 	763 	7090 3985 5151 2134 5151 	37 	36 36 36 36 36 
ENST00000409562 ENST00000586722 ENST00000458297 ENST00000566753 ENST00000604604 	ENST00000508075 	2165 1168 1086 1447 518 	588 	2165 1168 1086 1447 518 	588 	50 50 50 50 50 	53 
ENST00000565795 	ENST00000361085 ENST00000351773 ENST00000452075 	1086 	3399 3884 4105 	1099 	3420 3905 4126 	38 	32 32 32 
ENST00000395004 	ENST00000430198 ENST00000415560 ENST00000374117 	378 	237 237 237 	378 	237 237 237 	53 	53 53 53 
ENST00000570603 ENST00000573025 ENST00000572434 ENST00000574244 ENST00000575083 ENST00000574076 ENST00000532567 ENST00000527791 ENST00000527853 ENST00000524864 ENST00000528547 	ENST00000476147 ENST00000540179 ENST00000469891 ENST00000327878 	67 415 81 656 403 9 67 415 656 403 9 	68 68 73 68 	67 415 81 656 403 9 67 415 656 403 9 	68 68 73 68 	52 52 52 52 52 52 52 52 52 52 52 	53 53 53 53 
ENST00000219235 ENST00000317490 	ENST00000599628 ENST00000366577 ENST00000366576 ENST00000470570 ENST00000399242 ENST00000562029 ENST00000392869 	1299 1138 	1395 4952 3220 2170 182 43 6894 	1299 1138 	1414 4971 3239 2189 201 62 6913 	53 53 	33 33 33 33 33 33 33 
ENST00000355568 ENST00000544076 	ENST00000599809 ENST00000601706 ENST00000594734 ENST00000598562 ENST00000553258 ENST00000569239 ENST00000557832 ENST00000442514 ENST00000551364 ENST00000597084 ENST00000398726 ENST00000548061 ENST00000412930 ENST00000550092 ENST00000549907 ENST00000546454 ENST00000546486 	2567 1298 	21 27 27 27 114 1389 117 114 21 27 60 114 21 21 21 21 21 	2568 1299 	21 27 27 27 114 1389 117 114 21 27 60 114 21 21 21 21 21 	52 52 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000355568 ENST00000544076 	ENST00000599809 ENST00000601706 ENST00000594734 ENST00000598562 ENST00000553258 ENST00000569239 ENST00000557832 ENST00000442514 ENST00000551364 ENST00000597084 ENST00000398726 ENST00000548061 ENST00000412930 ENST00000550092 ENST00000549907 ENST00000546454 ENST00000546486 	2567 1298 	21 27 27 27 114 1389 117 114 21 27 60 114 21 21 21 21 21 	2568 1299 	21 27 27 27 114 1389 117 114 21 27 60 114 21 21 21 21 21 	52 52 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000512243 	ENST00000549302 ENST00000495790 ENST00000554912 ENST00000497951 ENST00000495759 	637 	384 6917 325 729 1039 	637 	396 6929 337 741 1051 	31 	34 34 34 34 34 
ENST00000465229 	ENST00000493254 ENST00000529271 ENST00000586722 ENST00000458297 ENST00000566753 ENST00000476192 ENST00000550977 ENST00000481617 ENST00000497426 ENST00000474698 ENST00000552937 ENST00000549640 ENST00000549785 ENST00000551028 ENST00000550234 ENST00000547979 	1478 	1070 360 751 669 1030 7365 991 3221 7357 5741 32 32 32 32 32 32 	1478 	1092 382 773 691 1052 7387 1013 3243 7379 5763 54 54 54 54 54 54 	52 	31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 
ENST00000429412 ENST00000546113 ENST00000392385 ENST00000409562 ENST00000493254 ENST00000610020 ENST00000481617 ENST00000295025 	ENST00000476149 ENST00000518152 ENST00000519167 	2430 2430 651 2422 1745 8354 3895 8405 	2679 515 305 	2447 2447 668 2439 1762 8371 3912 8422 	2679 515 305 	31 31 31 31 31 31 31 31 	53 53 53 
ENST00000492999 	ENST00000450504 ENST00000426791 	278 	424 424 	278 	424 424 	53 	53 53 
ENST00000563621 ENST00000342022 ENST00000527552 	ENST00000298569 ENST00000393728 ENST00000393725 	5591 2881 5591 	1680 933 1390 	5591 2881 5591 	1680 933 1390 	52 52 52 	53 53 53 
ENST00000588300 ENST00000550715 ENST00000462591 	ENST00000416158 	996 727 453 	745 	1015 746 472 	767 	33 33 33 	31 
ENST00000492999 	ENST00000450504 ENST00000426791 	278 	399 399 	278 	418 418 	53 	34 34 
ENST00000492999 	ENST00000450504 ENST00000426791 	278 	424 424 	278 	424 424 	53 	53 53 
ENST00000355520 	ENST00000309733 ENST00000394511 ENST00000478538 ENST00000483793 ENST00000473559 	7304 	6586 166 43 3786 2097 	7304 	6586 166 43 3786 2097 	34 	53 53 53 53 53 
ENST00000360803 ENST00000466653 ENST00000272252 ENST00000594204 	ENST00000388745 ENST00000521784 ENST00000420274 	3331 1726 1877 426 	3486 3451 3541 	3335 1730 1881 430 	3499 3464 3554 	49 49 49 49 	36 36 36 
ENST00000599809 ENST00000595520 ENST00000594734 ENST00000598562 ENST00000411432 ENST00000557832 ENST00000551364 ENST00000597084 ENST00000594612 ENST00000412930 	ENST00000544076 	128 128 134 134 2207 224 128 134 128 128 	1657 	142 142 148 148 2221 238 142 148 142 142 	1675 	38 38 38 38 38 38 38 38 38 38 	34 
ENST00000472525 	ENST00000401392 	350 	4380 	350 	4380 	41 	51 
ENST00000309166 ENST00000504853 ENST00000440367 ENST00000328199 ENST00000541208 	ENST00000309955 	2885 369 2808 2541 2646 	11074 	2905 389 2828 2561 2666 	11088 	33 33 33 33 33 	31 
ENST00000538183 ENST00000489060 	ENST00000392857 	8222 2696 	4843 	8222 2696 	4843 	53 53 	53 
ENST00000314742 ENST00000273598 	ENST00000256383 	2687 1882 	3594 	2687 1882 	3616 	36 36 	31 
ENST00000309733 ENST00000483793 	ENST00000489873 	6215 3415 	2139 	6232 3432 	2145 	36 36 	34 
ENST00000392857 	ENST00000551944 ENST00000493254 ENST00000555870 ENST00000462119 ENST00000337630 ENST00000602666 	5539 	3460 2397 6991 988 1996 2608 	5539 	3481 2418 7012 1009 2017 2629 	53 	32 32 32 32 32 32 
ENST00000559291 ENST00000263080 	ENST00000576788 	2597 2605 	46 	2617 2625 	46 	33 33 	40 
ENST00000359415 ENST00000264028 ENST00000594860 ENST00000596715 	ENST00000553150 	2257 2064 2257 2064 	229 	2258 2065 2258 2065 	229 	31 31 31 31 	53 
ENST00000549291 ENST00000340413 ENST00000367403 ENST00000475446 ENST00000479679 ENST00000559291 ENST00000354484 	ENST00000336505 ENST00000481445 ENST00000580649 ENST00000233190 ENST00000523752 ENST00000276431 ENST00000535902 ENST00000396349 ENST00000370435 ENST00000403856 ENST00000598404 	369 1831 1801 367 330 2572 99 	3330 916 461 9764 2917 3735 2151 1749 2078 3867 916 	369 1831 1801 367 330 2572 99 	3330 916 461 9764 2917 3735 2151 1749 2078 3867 916 	51 51 51 51 51 51 51 	53 53 53 53 53 53 53 53 53 53 53 
ENST00000355520 ENST00000261200 	ENST00000564458 ENST00000564795 	7009 6604 	944 944 	7009 6604 	944 944 	53 53 	52 52 
ENST00000486544 ENST00000532425 ENST00000571337 ENST00000367866 ENST00000367865 ENST00000271411 ENST00000367862 	ENST00000536984 	169 3272 3272 6791 7218 6823 6924 	2897 	190 3293 3293 6812 7239 6844 6945 	2897 	32 32 32 32 32 32 32 	50 
ENST00000558583 	ENST00000309733 ENST00000489060 	5643 	6667 1711 	5643 	6667 1711 	52 	52 52 
ENST00000310455 ENST00000510126 ENST00000482979 ENST00000530104 ENST00000463920 ENST00000298198 ENST00000489158 ENST00000576901 	ENST00000480258 ENST00000607628 ENST00000270458 ENST00000608074 ENST00000610213 	2751 249 1273 1028 2230 7437 1974 1028 	4812 4829 7070 4709 4823 	2751 249 1273 1028 2230 7437 1974 1028 	4812 4829 7070 4709 4823 	53 53 53 53 53 53 53 53 	37 37 37 37 37 
ENST00000558173 	ENST00000477421 	622 	3791 	632 	3801 	31 	37 
ENST00000481729 ENST00000476192 ENST00000489060 ENST00000497426 ENST00000474698 	ENST00000429412 ENST00000546113 	518 5256 2239 5256 5255 	1603 1603 	518 5256 2239 5256 5255 	1603 1603 	53 53 53 53 53 	50 50 
ENST00000483195 ENST00000394019 ENST00000346834 ENST00000359484 ENST00000423644 	ENST00000451608 	6460 6232 5989 5926 6053 	4625 	6460 6232 5989 5926 6053 	4625 	53 53 53 53 53 	51 
ENST00000424911 ENST00000420084 ENST00000419005 ENST00000430856 ENST00000427251 ENST00000446873 ENST00000415450 	ENST00000453518 ENST00000429656 ENST00000450479 	61 61 61 61 61 61 61 	129 129 129 	61 61 61 61 61 61 61 	129 129 129 	32 32 32 32 32 32 32 	53 53 53 
ENST00000549592 	ENST00000432307 	1436 	1599 	1436 	1599 	53 	37 
ENST00000429412 ENST00000546113 ENST00000489060 	ENST00000604015 	1868 1868 2584 	436 	1868 1868 2584 	436 	52 52 52 	50 
ENST00000267884 ENST00000558527 ENST00000558720 ENST00000560773 ENST00000559439 ENST00000559475 ENST00000533701 	ENST00000412402 ENST00000440349 ENST00000441290 ENST00000393494 ENST00000408937 ENST00000350908 ENST00000393498 ENST00000378237 ENST00000393489 ENST00000360232 ENST00000452963 ENST00000390668 ENST00000403559 ENST00000393491 ENST00000393500 ENST00000434693 ENST00000471426 ENST00000383767 ENST00000445033 ENST00000273139 ENST00000383766 ENST00000452462 ENST00000456853 ENST00000396583 	353 369 359 248 534 307 281 	1022 1307 1047 731 901 768 705 504 558 464 480 524 877 176 1047 806 608 445 418 339 336 239 175 479 	353 369 359 248 534 307 281 	1044 1329 1069 753 923 790 727 526 580 486 502 546 899 198 1069 828 630 467 440 361 358 261 197 501 	51 51 51 51 51 51 51 	31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 
ENST00000483793 	ENST00000310613 ENST00000474698 ENST00000550534 ENST00000550321 	4125 	3249 5058 759 747 	4125 	3255 5064 765 753 	42 	35 35 35 35 
ENST00000398357 	ENST00000054950 ENST00000533898 ENST00000531345 	122 	1861 1924 2166 	122 	1861 1924 2166 	52 	49 49 49 
ENST00000558583 ENST00000489060 	ENST00000309733 	5966 1857 	6923 	5966 1857 	6928 	53 53 	47 
ENST00000309733 ENST00000558583 ENST00000564458 ENST00000564795 	ENST00000473559 	6255 5411 947 947 	1945 	6255 5411 947 947 	1945 	43 43 43 43 	52 
ENST00000507485 ENST00000512690 ENST00000322686 	ENST00000425466 ENST00000484430 ENST00000398981 ENST00000398259 ENST00000493479 	338 515 486 	531 533 541 529 515 	338 515 486 	531 533 541 529 515 	53 53 53 	53 53 53 53 53 
ENST00000544096 ENST00000355486 ENST00000562854 ENST00000398197 ENST00000275159 ENST00000464622 	ENST00000467590 ENST00000520704 	294 353 104 1682 4166 5058 	2021 1231 	304 363 114 1692 4176 5068 	2021 1231 	33 33 33 33 33 33 	41 41 
ENST00000506487 	ENST00000483793 	522 	3444 	522 	3444 	53 	53 
ENST00000511001 	ENST00000374332 ENST00000341259 ENST00000462327 ENST00000490084 ENST00000544242 ENST00000497951 ENST00000281830 ENST00000604125 ENST00000443128 ENST00000219299 ENST00000495658 ENST00000366168 	51 	3705 3760 1718 367 367 179 2562 2232 3167 3329 546 201 	51 	3705 3760 1718 367 367 179 2562 2232 3167 3329 546 201 	33 	38 38 38 38 38 38 38 38 38 38 38 38 
ENST00000274140 ENST00000381998 ENST00000552994 ENST00000551487 ENST00000467460 ENST00000381440 ENST00000368323 ENST00000417397 	ENST00000487099 	4842 2333 6010 588 6397 6658 2697 1063 	4380 	4857 2348 6025 603 6412 6673 2712 1078 	4380 	38 38 38 38 38 38 38 38 	37 
ENST00000311412 ENST00000405413 	ENST00000603128 ENST00000419350 ENST00000448023 ENST00000359128 ENST00000301749 ENST00000594159 ENST00000327057 	2099 2136 	4764 4970 4677 4746 4758 812 238 	2115 2152 	4764 4970 4677 4746 4758 812 894 	31 31 	53 53 53 53 53 53 53 
ENST00000473014 ENST00000485714 ENST00000463030 ENST00000262715 ENST00000555008 ENST00000340344 ENST00000498273 ENST00000310389 ENST00000265068 	ENST00000382021 ENST00000303525 ENST00000295065 ENST00000489047 ENST00000550746 ENST00000410026 ENST00000547440 ENST00000422247 ENST00000301335 ENST00000367942 ENST00000367561 ENST00000425214 	2936 1245 480 8610 6576 4138 3360 7703 5909 	3238 3142 3668 3315 3892 9772 1822 2034 6840 3037 1963 518 	2936 1245 480 8610 6576 4138 3360 7703 5909 	3238 3142 3668 3315 3892 9772 1822 2034 6840 3037 1963 518 	53 53 53 53 53 53 53 53 53 	53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000521151 ENST00000463718 	ENST00000379558 ENST00000483793 	29 2160 	6443 3448 	36 2167 	6443 3448 	46 46 	38 38 
ENST00000308078 ENST00000330458 	ENST00000412938 	2212 2212 	5747 	2233 2233 	5766 	32 32 	32 
ENST00000586722 ENST00000458297 ENST00000566753 ENST00000481617 ENST00000604604 	ENST00000409562 ENST00000493254 ENST00000549369 	939 857 1218 3409 289 	2134 1456 388 	944 862 1223 3414 294 	2134 1456 388 	47 47 47 47 47 	43 43 43 
ENST00000347034 ENST00000538733 ENST00000337174 ENST00000324774 ENST00000446440 ENST00000392473 	ENST00000588555 	5 5 5 256 5 256 	1390 	12 12 12 263 12 263 	1390 	31 31 31 31 31 31 	39 
ENST00000514179 ENST00000489047 ENST00000497663 ENST00000486212 ENST00000378244 ENST00000477487 ENST00000462400 	ENST00000302692 ENST00000546474 	2097 3270 30 2097 2234 2142 1971 	1666 6856 	2097 3270 30 2097 2234 2142 1971 	1683 6873 	52 52 52 52 52 52 52 	36 36 
ENST00000588623 ENST00000262374 ENST00000591822 ENST00000544428 ENST00000529482 ENST00000533775 ENST00000511660 ENST00000515046 ENST00000507643 ENST00000425059 ENST00000515248 ENST00000532875 ENST00000502317 ENST00000546233 ENST00000546127 ENST00000482043 	ENST00000340333 	2126 1390 1516 1207 2140 1030 414 400 753 907 722 398 734 423 198 738 	723 	2126 1390 1516 1207 2140 1030 414 400 753 907 722 398 734 423 198 738 	723 	33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 	34 
ENST00000508075 ENST00000469632 ENST00000566753 	ENST00000429412 ENST00000546113 ENST00000392385 ENST00000409562 ENST00000610020 ENST00000481617 ENST00000604604 	568 675 1647 	2442 2442 663 2434 8366 3907 787 	568 675 1647 	2442 2442 663 2434 8366 3907 787 	52 52 52 	52 52 52 52 52 52 52 
ENST00000557060 ENST00000493254 ENST00000295025 	ENST00000524591 ENST00000496736 	2909 2390 9052 	6087 154 	2909 2390 9052 	6087 154 	53 53 53 	53 53 
ENST00000570603 ENST00000573025 ENST00000572434 ENST00000574244 ENST00000575083 ENST00000574076 ENST00000532567 ENST00000527791 ENST00000527853 ENST00000524864 ENST00000528547 	ENST00000476147 ENST00000540179 ENST00000469891 ENST00000327878 	58 406 72 647 394 0 58 406 647 394 0 	70 70 75 70 	58 406 72 647 394 0 58 406 647 394 0 	70 70 75 70 	53 53 53 53 53 53 53 53 53 53 53 	53 53 53 53 
ENST00000603274 ENST00000450479 	ENST00000445820 ENST00000428199 	125 125 	185 185 	129 129 	185 185 	49 49 	51 51 
ENST00000490208 ENST00000596267 	ENST00000281950 	194 2224 	1023 	207 2237 	1040 	33 33 	32 
ENST00000233336 ENST00000556462 	ENST00000572659 ENST00000571350 ENST00000215730 ENST00000310045 ENST00000358689 ENST00000420886 ENST00000267176 ENST00000377038 ENST00000481822 	6705 1937 	7269 1829 3730 7269 2399 9237 9234 1530 1829 	6713 1945 	7269 1829 3730 7269 2399 9237 9234 1530 1829 	45 45 	43 43 43 43 43 43 43 43 43 
ENST00000309733 ENST00000489060 	ENST00000295025 	7434 2478 	9024 	7434 2478 	9024 	46 46 	41 
ENST00000321521 	ENST00000379558 ENST00000295269 ENST00000309733 ENST00000582452 ENST00000456523 ENST00000312675 ENST00000543006 ENST00000483793 ENST00000355520 ENST00000473559 ENST00000462714 ENST00000223073 ENST00000354232 ENST00000282074 ENST00000261200 ENST00000478687 ENST00000463222 ENST00000564458 ENST00000564795 	7716 	6559 4032 6364 345 5128 13118 13061 3564 7212 1875 1504 15406 1375 1251 6807 520 327 1056 1056 	7717 	6565 4038 6370 351 5134 13124 13067 3570 7218 1881 1510 15412 1381 1257 6813 526 333 1062 1062 	37 	47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 
ENST00000345635 ENST00000596242 ENST00000602007 	ENST00000367182 ENST00000305817 ENST00000344248 ENST00000267205 ENST00000544724 ENST00000511001 ENST00000394072 ENST00000254051 ENST00000324238 ENST00000532312 	74 493 568 	9533 1558 2668 2473 180 112 1298 3191 2185 1230 	91 510 585 	9533 1558 2668 2473 180 112 1298 3191 2185 1230 	35 35 35 	52 52 52 52 52 52 52 52 52 52 
ENST00000481617 ENST00000474698 	ENST00000502413 	3145 5665 	358 	3151 5671 	358 	47 47 	53 
