ENST00000312675 ENST00000543006 ENST00000223073 ENST00000463753 ENST00000310613 	ENST00000309733 ENST00000478538 ENST00000476192 ENST00000558583 ENST00000489060 ENST00000518152 ENST00000497426 ENST00000474698 	13148 13091 15436 2900 2646 	6546 3 4607 5702 1590 343 4607 4606 	13149 13092 15437 2901 2647 	6568 25 4629 5724 1612 365 4629 4628 	51 51 51 51 51 	31 31 31 31 31 31 31 31 
ENST00000601297 	ENST00000476977 ENST00000573869 	1402 	5457 5457 	1404 	5457 5457 	39 	32 32 
ENST00000467590 	ENST00000608642 	2348 	5125 	2348 	5128 	33 	31 
ENST00000310613 ENST00000392857 	ENST00000309733 	3972 4690 	7871 	3972 4690 	7871 	53 53 	51 
ENST00000465121 	ENST00000371316 	1393 	2988 	1393 	2988 	33 	34 
ENST00000406451 	ENST00000460469 	5254 	386 	5254 	401 	53 	33 
ENST00000558264 ENST00000414802 ENST00000221444 ENST00000376497 ENST00000594204 ENST00000391750 ENST00000424807 ENST00000305513 ENST00000481347 ENST00000604207 ENST00000605232 ENST00000575959 ENST00000571923 ENST00000575296 ENST00000570726 ENST00000576704 ENST00000608143 ENST00000605489 ENST00000604151 	ENST00000529077 	738 1474 3672 601 463 2598 2572 3029 1468 2598 2572 2598 2572 2598 2572 2572 2575 2617 2626 	2263 	738 1474 3672 601 463 2598 2572 3029 1468 2598 2572 2598 2572 2598 2572 2572 2575 2617 2626 	2263 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 
ENST00000440974 	ENST00000450967 	648 	60 	648 	60 	53 	52 
ENST00000503175 	ENST00000274787 	316 	53 	320 	53 	48 	50 
ENST00000476192 ENST00000497426 ENST00000474698 	ENST00000379558 ENST00000295269 ENST00000309733 ENST00000582452 ENST00000456523 ENST00000483793 ENST00000355520 ENST00000223073 ENST00000354232 ENST00000282074 ENST00000261200 ENST00000564458 ENST00000564795 	4236 4236 4235 	6550 4023 6355 336 5119 3555 7203 15397 1366 1242 6798 1047 1047 	4236 4236 4235 	6550 4023 6355 336 5119 3555 7203 15397 1366 1242 6798 1047 1047 	48 48 48 	39 39 39 39 39 39 39 39 39 39 39 39 39 
ENST00000296575 ENST00000355219 ENST00000607772 ENST00000474275 ENST00000450791 ENST00000204726 ENST00000551523 ENST00000551942 ENST00000395957 ENST00000377038 ENST00000395468 	ENST00000378746 ENST00000497417 ENST00000291592 	6287 578 5248 1495 7642 8017 271 271 3519 4965 3803 	5138 1102 2015 	6306 597 5267 1514 7661 8036 290 290 3538 4984 3822 	5143 1107 2020 	34 34 34 34 34 34 34 34 34 34 34 	32 32 32 
ENST00000302787 	ENST00000452270 ENST00000339089 	4558 	93 89 	4563 	93 89 	48 	53 53 
ENST00000429412 ENST00000546113 ENST00000392385 ENST00000508075 ENST00000469632 ENST00000566753 ENST00000604604 	ENST00000476149 ENST00000492481 ENST00000550977 ENST00000518152 ENST00000519167 ENST00000556347 ENST00000229465 	2501 2501 722 696 803 1775 846 	2704 213 1773 540 330 535 679 	2501 2501 722 696 803 1775 846 	2704 213 1773 540 330 535 679 	51 51 51 51 51 51 51 	52 52 52 52 52 52 52 
ENST00000414130 	ENST00000430198 ENST00000415560 ENST00000374117 	157 	220 220 220 	157 	220 220 220 	53 	53 53 53 
ENST00000550977 ENST00000295025 	ENST00000429412 ENST00000546113 ENST00000508075 ENST00000469632 ENST00000566753 ENST00000604604 	1645 8385 	2500 2500 695 802 1774 845 	1647 8387 	2500 2500 695 802 1774 845 	49 49 	52 52 52 52 52 52 
ENST00000523735 	ENST00000339438 ENST00000438362 ENST00000358528 ENST00000261443 ENST00000530886 ENST00000369530 ENST00000483407 ENST00000534699 	320 	2698 2862 2772 2302 2543 2865 322 2403 	320 	2698 2862 2772 2302 2543 2865 322 2403 	53 	53 53 53 53 53 53 53 53 
ENST00000329627 ENST00000568107 	ENST00000393295 	7850 7633 	1839 	7871 7654 	1840 	32 32 	31 
ENST00000301178 ENST00000395529 ENST00000562009 	ENST00000370112 	3371 3375 2040 	1826 	3391 3395 2060 	1826 	32 32 32 	35 
ENST00000414130 	ENST00000430198 ENST00000415560 ENST00000374117 	159 	228 228 228 	159 	228 228 228 	52 	52 52 52 
ENST00000471181 	ENST00000515262 	4603 	162 	4603 	162 	47 	51 
ENST00000445820 ENST00000428199 	ENST00000442281 ENST00000417944 ENST00000451967 ENST00000580020 	149 149 	222 222 222 222 	149 149 	222 222 222 222 	53 53 	53 53 53 53 
ENST00000603274 ENST00000417944 ENST00000451967 ENST00000450479 ENST00000580020 	ENST00000445820 ENST00000428199 	126 126 126 126 126 	171 171 	129 129 129 129 129 	171 171 	49 49 49 49 49 	53 53 
ENST00000442281 ENST00000429656 ENST00000417944 ENST00000451967 ENST00000450479 ENST00000580020 	ENST00000428199 	225 225 225 225 225 225 	467 	225 225 225 225 225 225 	467 	52 52 52 52 52 52 	53 
ENST00000309733 ENST00000394511 ENST00000478538 ENST00000483793 ENST00000473559 	ENST00000379558 ENST00000328656 ENST00000377255 ENST00000554523 ENST00000327381 ENST00000489060 ENST00000505283 ENST00000463718 	6602 182 59 3802 2113 	6235 5188 3562 6987 13098 1081 464 2059 	6602 182 59 3802 2113 	6240 5193 3567 6992 13103 1086 469 2064 	37 37 37 37 37 	35 35 35 35 35 35 35 35 
ENST00000334241 	ENST00000314994 	3449 	1847 	3457 	1850 	35 	31 
ENST00000489060 ENST00000310613 	ENST00000309733 ENST00000392857 	3034 4236 	8079 5045 	3034 4236 	8079 5045 	53 53 	53 53 
ENST00000600820 ENST00000597695 ENST00000595607 ENST00000315849 ENST00000522936 ENST00000517381 ENST00000264968 ENST00000393487 	ENST00000590000 	3361 1782 2123 1853 58 58 3266 3216 	488 	3361 1782 2123 1853 58 58 3266 3216 	502 	53 53 53 53 53 53 53 53 	39 
ENST00000379562 ENST00000526038 	ENST00000444614 ENST00000536991 ENST00000461350 	5366 1237 	1644 322 1236 	5366 1237 	1644 322 1236 	53 53 	53 53 53 
ENST00000587223 ENST00000308095 ENST00000482457 ENST00000357880 ENST00000436592 ENST00000312734 ENST00000452318 ENST00000480262 ENST00000547348 ENST00000443807 ENST00000343435 ENST00000559697 ENST00000560989 ENST00000498289 ENST00000439473 ENST00000438364 ENST00000411491 ENST00000312132 ENST00000446373 	ENST00000600719 	366 389 389 369 369 420 369 341 718 304 361 354 333 357 1911 1767 1856 2204 1969 	15 	366 389 389 369 369 420 369 341 718 304 361 354 333 357 1911 1767 1856 2204 1969 	28 	33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 	40 
ENST00000355568 ENST00000411432 ENST00000544076 	ENST00000550092 ENST00000549907 ENST00000546454 ENST00000546486 	2585 1927 1316 	277 277 277 277 	2585 1927 1316 	281 281 281 281 	53 53 53 	49 49 49 49 
ENST00000372037 ENST00000379562 ENST00000526038 	ENST00000444614 ENST00000536991 ENST00000461350 	4253 5366 1237 	1665 343 1257 	4253 5366 1237 	1665 343 1257 	53 53 53 	52 52 52 
ENST00000400000 ENST00000340541 ENST00000584796 ENST00000583879 ENST00000583475 ENST00000577539 	ENST00000563131 	802 877 519 501 470 2931 	574 	803 878 520 502 471 2932 	574 	32 32 32 32 32 32 	52 
ENST00000286307 	ENST00000591280 ENST00000366971 ENST00000538120 ENST00000468343 ENST00000474449 ENST00000296414 ENST00000369722 ENST00000609147 ENST00000608075 ENST00000609043 ENST00000609844 ENST00000608540 ENST00000576838 	2815 	324 3608 651 1523 215 2594 2147 1523 1523 1523 1523 1523 1523 	2815 	324 3608 651 1523 215 2594 2147 1523 1523 1523 1523 1523 1523 	36 	35 35 35 35 35 35 35 35 35 35 35 35 35 
ENST00000557958 ENST00000299163 	ENST00000551568 ENST00000338356 	1242 7693 	2050 2036 	1242 7693 	2050 2036 	53 53 	33 33 
ENST00000367188 ENST00000254190 ENST00000377031 ENST00000486911 	ENST00000233057 ENST00000395127 	4231 3579 972 382 	2387 2621 	4231 3579 972 382 	2387 2621 	35 35 35 35 	53 53 
ENST00000514783 ENST00000509886 ENST00000558583 ENST00000310613 	ENST00000309733 ENST00000326831 ENST00000489060 	408 408 5794 2890 	6777 2871 1821 	421 421 5807 2903 	6777 2871 1821 	40 40 40 40 	32 32 32 
ENST00000379558 ENST00000295269 ENST00000309733 ENST00000582452 ENST00000456523 ENST00000483793 ENST00000354232 ENST00000282074 ENST00000564458 ENST00000564795 	ENST00000476192 ENST00000558583 ENST00000489060 ENST00000518152 ENST00000497426 ENST00000474698 	6543 4016 6348 329 5112 3548 1359 1235 1040 1040 	4603 5698 1586 339 4603 4602 	6543 4016 6348 329 5112 3548 1359 1235 1040 1040 	4603 5698 1586 339 4603 4602 	53 53 53 53 53 53 53 53 53 53 	38 38 38 38 38 38 
ENST00000538183 ENST00000489060 	ENST00000429412 ENST00000546113 ENST00000392857 	8236 2710 	2120 2120 4760 	8236 2710 	2120 2120 4760 	52 52 	52 52 52 
ENST00000555143 ENST00000254853 ENST00000573674 ENST00000575919 ENST00000424747 ENST00000258538 	ENST00000519807 	463 135 133 131 141 2875 	660 	463 135 133 131 141 2875 	660 	33 33 33 33 33 33 	38 
ENST00000528443 ENST00000606911 ENST00000435319 	ENST00000406213 	3491 3218 2834 	1051 	3508 3235 2851 	1051 	32 32 32 	53 
ENST00000577843 ENST00000578332 ENST00000583315 	ENST00000538264 	915 915 915 	1020 	915 915 915 	1020 	52 52 52 	53 
ENST00000481771 	ENST00000440904 ENST00000573136 ENST00000573868 	1640 	146 145 146 	1640 	146 145 146 	52 	53 53 53 
ENST00000491751 ENST00000484278 ENST00000486112 ENST00000471514 ENST00000495079 ENST00000463639 	ENST00000378078 	660 660 547 660 660 660 	4009 	664 664 551 664 664 664 	4021 	35 35 35 35 35 35 	40 
ENST00000424911 ENST00000420084 ENST00000419005 ENST00000430856 ENST00000427251 ENST00000446873 ENST00000415450 	ENST00000442281 ENST00000453518 ENST00000429656 ENST00000603274 ENST00000417944 ENST00000451967 ENST00000450479 ENST00000580020 	52 52 52 52 52 52 52 	111 111 111 111 111 111 111 111 	52 52 52 52 52 52 52 	129 129 129 129 129 129 129 129 	41 41 41 41 41 41 41 	35 35 35 35 35 35 35 35 
ENST00000429412 ENST00000546113 	ENST00000489060 	1588 1588 	2649 	1588 1588 	2649 	53 53 	52 
ENST00000380175 	ENST00000222402 ENST00000371602 ENST00000349014 ENST00000396029 ENST00000238892 	1698 	2080 4859 4836 5107 1571 	1698 	2095 4874 4851 5122 1586 	53 	31 31 31 31 31 
ENST00000538183 ENST00000476192 ENST00000497426 ENST00000474698 	ENST00000606080 	7697 5188 5188 5187 	4176 	7697 5188 5188 5187 	4176 	39 39 39 39 	44 
ENST00000377957 ENST00000269391 ENST00000319945 	ENST00000481645 ENST00000549591 ENST00000437099 ENST00000323816 ENST00000432992 ENST00000540214 ENST00000589138 ENST00000287594 ENST00000518695 	3470 2782 2651 	3725 658 4139 4169 4347 3654 1821 3555 3533 	3485 2797 2666 	3725 658 4139 4169 4347 3654 1821 3555 3533 	36 36 36 	53 53 53 53 53 53 53 53 53 
ENST00000296464 ENST00000245414 ENST00000572659 ENST00000472200 ENST00000476231 ENST00000377708 ENST00000508906 ENST00000310045 ENST00000264657 ENST00000585517 ENST00000462286 	ENST00000302555 ENST00000341642 ENST00000381362 ENST00000381360 	6211 2739 7148 2625 1234 1391 1290 7148 3280 3082 1763 	2085 1571 2021 1881 	6211 2739 7148 2625 1234 1391 1290 7148 3280 3082 1763 	2085 1571 2021 1881 	52 52 52 52 52 52 52 52 52 52 52 	32 32 32 32 
ENST00000453258 ENST00000371207 ENST00000543964 ENST00000371203 ENST00000539125 	ENST00000220058 ENST00000339994 ENST00000377269 ENST00000448190 ENST00000603010 	4707 4607 4479 4681 4563 	1436 233 763 377 763 	4723 4623 4495 4697 4579 	1436 233 763 377 763 	36 36 36 36 36 	52 52 52 52 52 
ENST00000597852 	ENST00000287594 	809 	2984 	809 	2984 	34 	35 
ENST00000601706 ENST00000594734 ENST00000598562 ENST00000553258 ENST00000569239 ENST00000442514 ENST00000398726 ENST00000548061 ENST00000558924 ENST00000439516 	ENST00000309955 	195 195 195 282 1557 282 228 282 441 189 	4004 	195 195 195 282 1557 282 228 282 441 189 	4004 	33 33 33 33 33 33 33 33 33 33 	52 
ENST00000324750 	ENST00000490251 ENST00000464497 	-12 	2075 1213 	5 	2093 1231 	34 	32 32 
ENST00000355568 ENST00000544076 	ENST00000599809 ENST00000601706 ENST00000594734 ENST00000598562 ENST00000553258 ENST00000569239 ENST00000557832 ENST00000442514 ENST00000551364 ENST00000597084 ENST00000594612 ENST00000398726 ENST00000548061 ENST00000412930 ENST00000550092 ENST00000549907 ENST00000546454 ENST00000546486 	2597 1328 	42 48 48 48 135 1410 138 135 42 48 42 81 135 42 42 42 42 42 	2597 1328 	42 48 48 48 135 1410 138 135 42 48 42 81 135 42 42 42 42 42 	51 51 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000392857 	ENST00000489060 	4502 	2677 	4502 	2677 	52 	52 
ENST00000538183 ENST00000309733 ENST00000489060 ENST00000392857 	ENST00000310613 	8629 8059 3103 5025 	4619 	8629 8059 3103 5025 	4619 	52 52 52 52 	52 
ENST00000356970 ENST00000369970 ENST00000369971 ENST00000415331 ENST00000369969 ENST00000369968 	ENST00000529903 ENST00000296795 ENST00000316738 ENST00000555872 ENST00000475687 ENST00000609129 ENST00000392845 ENST00000435830 ENST00000348993 	2170 1923 2192 2052 1700 1508 	1061 3998 2260 2359 956 5133 4025 3376 3202 	2170 1923 2192 2052 1700 1508 	1061 3998 2260 2359 956 5133 4025 3376 3202 	53 53 53 53 53 53 	53 53 53 53 53 53 53 53 53 
ENST00000309955 ENST00000601706 ENST00000553258 ENST00000569239 ENST00000411432 ENST00000557832 ENST00000442514 ENST00000551364 ENST00000594612 ENST00000398726 ENST00000548061 	ENST00000595520 ENST00000558924 	3822 67 154 1429 2140 157 154 61 61 100 154 	268 520 	3825 70 157 1432 2143 160 157 64 64 103 157 	268 520 	50 50 50 50 50 50 50 50 50 50 50 	50 50 
ENST00000571707 ENST00000567301 ENST00000567627 ENST00000479790 ENST00000473581 ENST00000376423 ENST00000296658 ENST00000372037 ENST00000417019 ENST00000449096 ENST00000430351 ENST00000418693 ENST00000420045 ENST00000439634 ENST00000415546 ENST00000428719 ENST00000450851 ENST00000494200 ENST00000477504 ENST00000547913 ENST00000548017 ENST00000551392 ENST00000419059 ENST00000409456 ENST00000601297 ENST00000467703 ENST00000382368 ENST00000497417 ENST00000434977 ENST00000376917 ENST00000376894 ENST00000431798 ENST00000376889 ENST00000376902 ENST00000533330 ENST00000396594 ENST00000556068 ENST00000477919 ENST00000448007 ENST00000411432 ENST00000447285 ENST00000419309 ENST00000441138 ENST00000419274 ENST00000442244 ENST00000433500 ENST00000438803 ENST00000457090 ENST00000417639 ENST00000483865 ENST00000470227 ENST00000549239 ENST00000553111 ENST00000547390 ENST00000373839 ENST00000373836 ENST00000255266 ENST00000508173 ENST00000452744 ENST00000429153 ENST00000411455 ENST00000450634 ENST00000453271 ENST00000459677 ENST00000400668 ENST00000434870 ENST00000431084 ENST00000495495 ENST00000497130 ENST00000587640 ENST00000355468 ENST00000484247 ENST00000393928 ENST00000244763 ENST00000361677 ENST00000267622 ENST00000383525 ENST00000439884 ENST00000383521 ENST00000400671 ENST00000444952 ENST00000400669 ENST00000412760 ENST00000448816 ENST00000421858 ENST00000479627 ENST00000494392 ENST00000549492 ENST00000550849 ENST00000552956 ENST00000368043 ENST00000368042 ENST00000359331 ENST00000484221 ENST00000593475 	ENST00000520907 ENST00000420913 ENST00000598179 ENST00000534819 	1313 2242 1323 542 3048 3025 1841 4723 1843 2200 1284 1382 1265 1313 1563 1238 1427 1432 1682 1473 1744 1999 354 127 1315 2838 3261 1541 694 1861 2200 1515 1682 1999 1749 3173 687 696 1543 1589 1843 2200 1382 1313 1265 1284 1563 1238 1427 1682 1432 1473 1744 1999 3160 3143 4542 4606 1843 2200 1284 1382 1265 1313 1563 1238 1427 1432 1682 1881 2241 1323 2058 7200 2493 8617 1780 2200 1284 1265 1382 1313 1563 1238 1427 1432 1682 1473 1744 1999 2106 1782 1976 2959 3027 	3046 982 100 930 	1313 2242 1323 542 3048 3025 1841 4723 1843 2200 1284 1382 1265 1313 1563 1238 1427 1432 1682 1473 1744 1999 354 127 1632 2838 3261 1541 694 1861 2200 1515 1682 1999 1749 3173 687 696 1543 1589 1843 2200 1382 1313 1265 1284 1563 1238 1427 1682 1432 1473 1744 1999 3160 3143 4542 4606 1843 2200 1284 1382 1265 1313 1563 1238 1427 1432 1682 1881 2241 1323 2058 7200 2493 8617 1780 2200 1284 1265 1382 1313 1563 1238 1427 1432 1682 1473 1744 1999 2106 1782 1976 2959 3027 	3046 982 100 930 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 	36 36 36 36 
ENST00000392857 	ENST00000309424 	4545 	3057 	4546 	3077 	39 	32 
ENST00000470153 ENST00000484365 ENST00000543897 ENST00000361138 ENST00000553632 ENST00000592790 ENST00000423071 ENST00000555661 ENST00000249344 ENST00000600519 ENST00000585388 ENST00000366385 ENST00000553159 	ENST00000242057 	496 325 809 5331 117 1137 359 2843 3802 3621 621 18 37 	4889 	497 326 810 5332 118 1138 360 2844 3803 3622 622 19 38 	4889 	51 51 51 51 51 51 51 51 51 51 51 51 51 	52 
ENST00000505455 	ENST00000373063 ENST00000373060 	633 	5173 5212 	637 	5173 5212 	32 	34 34 
ENST00000216471 ENST00000586523 ENST00000569206 ENST00000517692 	ENST00000437104 	2472 887 25 695 	126 	2485 900 38 708 	126 	40 40 40 40 	52 
ENST00000361335 	ENST00000361381 	178 	-3 	178 	0 	52 	49 
ENST00000507759 ENST00000515720 	ENST00000495526 ENST00000415616 	240 403 	2752 1092 	244 407 	2752 1092 	38 38 	37 37 
ENST00000392385 ENST00000409562 ENST00000604604 ENST00000261200 ENST00000295025 	ENST00000381210 	911 2682 1035 7214 8661 	1611 	913 2684 1037 7216 8663 	1624 	50 50 50 50 50 	40 
ENST00000229239 ENST00000396856 ENST00000492719 ENST00000396861 ENST00000474249 ENST00000466588 ENST00000396859 ENST00000396858 ENST00000425487 	ENST00000421182 ENST00000323926 ENST00000336916 ENST00000357867 ENST00000354785 ENST00000492816 ENST00000446046 ENST00000443816 ENST00000432072 ENST00000356005 ENST00000456923 ENST00000359671 ENST00000346544 ENST00000345488 ENST00000357009 	990 412 514 475 505 532 403 463 325 	4474 4748 4475 4475 4852 2320 4475 4480 4747 4475 630 4475 4475 4475 4475 	990 412 514 475 505 532 403 463 325 	4489 4763 4490 4490 4867 2335 4490 4495 4762 4490 645 4490 4490 4490 4490 	53 53 53 53 53 53 53 53 53 	38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 
ENST00000430198 ENST00000415560 ENST00000374117 	ENST00000395004 	219 219 219 	457 	219 219 219 	457 	52 52 52 	53 
ENST00000563131 	ENST00000400000 ENST00000340541 ENST00000584796 ENST00000583879 ENST00000583475 ENST00000577539 	344 	783 858 500 482 451 2912 	344 	783 858 500 482 451 2912 	53 	52 52 52 52 52 52 
ENST00000493817 ENST00000418634 	ENST00000426545 	634 634 	721 	634 634 	721 	53 53 	53 
ENST00000309955 ENST00000462432 ENST00000238831 	ENST00000459901 ENST00000397622 	3341 125 9143 	1777 2313 	3341 125 9143 	1777 2313 	53 53 53 	53 53 
ENST00000478094 	ENST00000425270 	301 	539 	301 	539 	52 	53 
ENST00000354232 	ENST00000483793 	1191 	3444 	1191 	3444 	53 	53 
ENST00000343110 ENST00000467228 ENST00000599719 ENST00000601309 ENST00000382119 ENST00000306984 ENST00000378679 ENST00000319854 ENST00000382021 ENST00000303525 ENST00000295065 ENST00000497387 ENST00000549235 ENST00000556292 ENST00000366221 ENST00000489047 ENST00000471603 ENST00000550746 ENST00000491289 ENST00000410026 ENST00000563376 ENST00000567200 ENST00000358689 ENST00000522255 ENST00000377837 ENST00000547440 ENST00000282841 ENST00000358966 ENST00000552279 ENST00000470730 ENST00000338352 ENST00000378279 ENST00000523536 ENST00000527818 ENST00000325722 ENST00000373266 ENST00000369936 ENST00000301335 ENST00000493559 ENST00000446628 ENST00000436580 ENST00000317872 	ENST00000549591 ENST00000378228 ENST00000378217 	2635 2343 103 94 80 6971 3504 2854 3022 2926 3452 12 215 258 746 3099 2213 3676 4104 9556 95 247 2222 786 926 1606 1643 1495 608 1978 1259 537 303 1606 3899 2102 2788 6624 957 1839 2696 2278 	752 1348 1440 	2635 2343 103 94 80 6971 3504 2854 3022 2926 3452 12 215 258 746 3099 2213 3676 4104 9556 95 247 2222 786 926 1606 1643 1495 608 1978 1259 537 303 1606 3899 2102 2788 6624 957 1839 2696 2278 	752 1348 1440 	50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 	52 52 52 
ENST00000507354 	ENST00000355809 ENST00000562474 ENST00000528973 ENST00000389243 ENST00000590121 ENST00000219837 ENST00000367590 	37 	1931 334 4285 3944 630 4058 5191 	47 	1931 334 5831 3944 630 4058 5191 	40 	52 52 52 52 52 52 52 
ENST00000603128 ENST00000419350 ENST00000448023 ENST00000359128 ENST00000301749 ENST00000491297 ENST00000511394 ENST00000306803 ENST00000513929 	ENST00000548787 	4386 4592 4299 4368 4380 1114 54 1082 1301 	32 	4394 4600 4307 4376 4388 1122 62 1090 1309 	32 	31 31 31 31 31 31 31 31 31 	33 
ENST00000476618 	ENST00000577663 	2892 	1089 	2892 	1089 	52 	32 
ENST00000558583 	ENST00000538183 ENST00000476192 ENST00000489060 ENST00000497426 ENST00000474698 	6097 	7715 5206 2189 5206 5205 	6097 	7715 5206 2189 5206 5205 	53 	49 49 49 49 49 
ENST00000507958 ENST00000306750 ENST00000491741 	ENST00000309424 	541 491 729 	2613 	541 491 729 	2613 	53 53 53 	53 
ENST00000355568 ENST00000411432 	ENST00000309955 	2566 1908 	3726 	2566 1908 	3726 	51 51 	52 
ENST00000379558 ENST00000295269 ENST00000309733 ENST00000582452 ENST00000456523 ENST00000312675 ENST00000543006 ENST00000483793 ENST00000355520 ENST00000473559 ENST00000462714 ENST00000223073 ENST00000282074 ENST00000408926 ENST00000261200 ENST00000478687 ENST00000463222 ENST00000564458 ENST00000564795 	ENST00000394511 ENST00000558583 	6587 4060 6392 373 5156 13146 13089 3592 7240 1903 1532 15434 1279 3096 6835 548 355 1084 1084 	56 5615 	6587 4060 6392 373 5156 13146 13089 3592 7240 1903 1532 15434 1279 3096 6835 548 355 1084 1084 	56 5615 	35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 	53 53 
ENST00000309733 ENST00000408926 	ENST00000538183 ENST00000476149 ENST00000312675 ENST00000543006 ENST00000476192 ENST00000354232 ENST00000489060 ENST00000497426 ENST00000310613 ENST00000474698 	6403 3107 	7015 2197 13197 13140 4504 1454 1487 4504 2695 4503 	6413 3117 	7033 2215 13215 13158 4522 1472 1505 4522 2713 4521 	40 40 	32 32 32 32 32 32 32 32 32 32 
ENST00000470442 ENST00000542713 ENST00000556977 	ENST00000288607 	554 6364 778 	305 	554 6364 778 	323 	44 44 44 	33 
ENST00000429656 ENST00000417944 ENST00000451967 ENST00000580020 	ENST00000428199 	427 427 427 427 	467 	443 443 443 443 	467 	36 36 36 36 	53 
ENST00000607242 ENST00000393073 	ENST00000409683 	334 177 	391 	334 177 	391 	50 50 	53 
ENST00000292174 	ENST00000342039 ENST00000338938 ENST00000379430 ENST00000559989 	4082 	1492 1492 1492 1409 	4082 	1492 1492 1492 1409 	51 	53 53 53 53 
ENST00000354232 	ENST00000538183 ENST00000312675 ENST00000543006 ENST00000476192 ENST00000355520 ENST00000473559 ENST00000558583 ENST00000261200 ENST00000497426 ENST00000474698 	1195 	7079 13261 13204 4568 7355 2018 5663 6950 4568 4567 	1195 	7079 13261 13204 4568 7355 2018 5663 6950 4568 4567 	53 	53 53 53 53 53 53 53 53 53 53 
ENST00000356442 ENST00000596237 ENST00000523465 	ENST00000296328 	263 336 524 	5391 	263 336 524 	5391 	51 51 51 	52 
ENST00000559364 ENST00000523677 ENST00000366847 ENST00000589403 ENST00000376896 ENST00000549524 	ENST00000334414 ENST00000451516 ENST00000482587 	95 1159 3357 284 5558 2959 	9876 8907 3296 	115 1179 3377 304 5578 2979 	9888 8919 3308 	33 33 33 33 33 33 	31 31 31 
ENST00000355568 ENST00000411432 ENST00000544076 	ENST00000309955 	2584 1926 1315 	3787 	2584 1926 1315 	3801 	52 52 52 	38 
ENST00000223073 ENST00000354232 	ENST00000379558 ENST00000483793 	15230 1190 	6437 3442 	15230 1190 	6437 3442 	52 52 	36 36 
ENST00000223073 ENST00000408926 	ENST00000394511 ENST00000558583 	15287 2940 	58 5617 	15289 2942 	58 5617 	46 46 	52 52 
ENST00000538183 ENST00000309733 ENST00000476192 ENST00000497426 ENST00000310613 ENST00000474698 ENST00000550534 ENST00000550321 	ENST00000489060 	7605 7035 5096 5096 3286 5095 796 784 	2139 	7605 7035 5096 5096 3286 5095 796 784 	2159 	33 33 33 33 33 33 33 33 	33 
ENST00000412930 	ENST00000599809 ENST00000595520 ENST00000594734 ENST00000598562 ENST00000597084 ENST00000439516 ENST00000550092 ENST00000549907 ENST00000546454 ENST00000546486 	229 	287 287 293 293 293 287 283 283 283 283 	229 	287 287 293 293 293 287 283 283 283 283 	53 	47 47 47 47 47 47 47 47 47 47 
ENST00000443182 ENST00000428037 ENST00000417824 ENST00000487388 ENST00000442479 ENST00000421354 ENST00000421106 ENST00000383446 ENST00000432539 ENST00000431049 ENST00000422756 ENST00000449874 ENST00000438330 ENST00000415373 ENST00000447656 ENST00000427244 ENST00000413922 ENST00000442870 ENST00000453772 ENST00000391770 ENST00000391769 ENST00000336967 ENST00000391771 ENST00000375976 ENST00000435080 ENST00000456622 	ENST00000515806 	48 41 9 164 44 37 9 52 16 9 48 16 9 44 37 9 35 15 9 1821 1953 1821 1885 44 37 9 	36 	48 41 9 164 44 37 9 52 16 9 48 16 9 44 37 9 35 15 9 1821 1953 1821 1885 44 37 9 	45 	33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 	32 
ENST00000503706 ENST00000480262 	ENST00000443807 ENST00000343435 	29 22 	149 206 	35 28 	149 206 	41 41 	40 40 
ENST00000546055 	ENST00000579913 ENST00000581296 	71 	347 3595 	71 	347 3595 	51 	52 52 
ENST00000476192 ENST00000539061 ENST00000403396 ENST00000497426 	ENST00000382435 ENST00000225724 	7117 2549 3441 7117 	-15 2619 	7117 2549 3441 7117 	2 2636 	53 53 53 53 	34 34 
ENST00000479145 ENST00000295025 	ENST00000551944 ENST00000312675 ENST00000543006 ENST00000604604 	194 9300 	3792 13835 13778 1955 	204 9310 	3792 13835 13778 1955 	43 43 	53 53 53 53 
ENST00000409290 	ENST00000585263 	3472 	2467 	3489 	2477 	32 	41 
ENST00000395529 ENST00000395522 	ENST00000479784 ENST00000489817 ENST00000360835 ENST00000411939 ENST00000375234 ENST00000446045 ENST00000413817 	2826 2654 	253 79 5867 1339 1688 1548 3105 	2847 2675 	253 79 5867 1339 1688 1548 3105 	31 31 	53 53 53 53 53 53 53 
