ENST00000569239 	ENST00000550466 ENST00000553258 ENST00000442514 ENST00000553262 ENST00000398726 ENST00000548061 	1496 	93 370 370 93 316 370 	1496 	93 370 370 93 316 370 	52 	53 53 53 53 53 53 
ENST00000382760 	ENST00000505643 ENST00000586140 ENST00000334241 ENST00000470150 	1149 	387 -4 4518 3842 	1168 	407 16 4538 3862 	31 	32 32 32 32 
ENST00000429162 	ENST00000366175 	752 	1389 	752 	1410 	38 	32 
ENST00000586103 ENST00000488282 	ENST00000498286 	2575 647 	9552 	2575 647 	9573 	31 31 	32 
ENST00000295269 ENST00000355520 ENST00000223073 ENST00000489060 ENST00000261200 	ENST00000564458 ENST00000564795 	3868 7048 15251 1244 6643 	943 943 	3868 7048 15251 1244 6643 	943 943 	53 53 53 53 53 	52 52 
ENST00000502609 ENST00000424045 ENST00000425003 ENST00000457191 ENST00000592994 ENST00000442987 ENST00000432723 ENST00000440782 	ENST00000444451 	1340 1339 1372 1343 1345 1426 1337 1343 	1019 	1340 1339 1372 1343 1345 1426 1337 1343 	1019 	53 53 53 53 53 53 53 53 	53 
ENST00000309955 ENST00000544076 	ENST00000595520 	3728 1429 	60 	3728 1429 	60 	53 53 	53 
ENST00000368850 	ENST00000249700 ENST00000463920 ENST00000447944 ENST00000260604 	7682 	7985 2246 3244 3258 	7698 	8007 2268 3266 3280 	36 	31 31 31 31 
ENST00000409887 	ENST00000295121 ENST00000277942 ENST00000493624 	3057 	1470 6296 2390 	3061 	1479 6305 2399 	49 	31 31 31 
ENST00000321521 ENST00000309733 ENST00000582452 ENST00000456523 ENST00000483793 ENST00000355520 ENST00000354232 ENST00000282074 	ENST00000295269 	7798 6338 319 5102 3538 7186 1349 1225 	4066 	7798 6338 319 5102 3538 7186 1349 1225 	4066 	53 53 53 53 53 53 53 53 	53 
ENST00000341369 ENST00000481928 ENST00000607242 ENST00000393073 	ENST00000602494 	252 238 218 61 	91 	252 238 218 61 	91 	53 53 53 53 	52 
ENST00000444724 ENST00000397412 ENST00000293925 ENST00000262317 ENST00000546151 ENST00000423772 ENST00000252444 ENST00000572732 ENST00000472531 ENST00000528276 ENST00000526185 	ENST00000469606 ENST00000366994 ENST00000366993 ENST00000366992 	2723 7025 6926 5051 2045 288 3957 1384 724 338 1436 	3355 3327 3279 3245 	2723 7025 6926 5051 2045 288 3957 1384 724 338 1436 	3355 3327 3279 3245 	53 53 53 53 53 53 53 53 53 53 53 	53 53 53 53 
ENST00000606080 	ENST00000309733 	4719 	7927 	4720 	7927 	39 	42 
ENST00000605733 	ENST00000497403 	175 	5262 	192 	5274 	36 	37 
ENST00000587380 ENST00000450253 	ENST00000535147 ENST00000414411 ENST00000558038 	512 8677 	1299 764 750 	513 8678 	1319 784 770 	36 36 	33 33 33 
ENST00000401766 	ENST00000529178 	4728 	606 	4748 	626 	33 	31 
ENST00000499638 ENST00000397924 ENST00000588572 ENST00000326529 ENST00000593184 	ENST00000495413 ENST00000588534 	816 188 1212 1327 1753 	1139 1507 	816 188 1212 1327 1753 	1139 1507 	53 53 53 53 53 	53 53 
ENST00000243045 	ENST00000476245 	1863 	1707 	1863 	1707 	53 	34 
ENST00000563588 	ENST00000535961 ENST00000543228 	2510 	322 322 	2510 	340 340 	51 	35 35 
ENST00000368849 ENST00000392712 ENST00000368848 ENST00000353024 	ENST00000468852 ENST00000553901 ENST00000458603 ENST00000492070 ENST00000509052 ENST00000370447 ENST00000564111 ENST00000321424 ENST00000474602 ENST00000556588 ENST00000553448 ENST00000367282 	2583 2418 2505 2406 	432 2550 116 362 990 5663 1382 2075 2641 1090 592 2206 	2583 2418 2505 2406 	452 2570 136 382 1010 5683 1402 2095 2661 1110 612 2226 	32 32 32 32 	33 33 33 33 33 33 33 33 33 33 33 33 
ENST00000309784 ENST00000461206 ENST00000601467 ENST00000488630 ENST00000557650 	ENST00000288266 	2644 34 218 192 667 	5329 	2644 34 218 192 667 	5334 	51 51 51 51 51 	48 
ENST00000570603 ENST00000573025 ENST00000572434 ENST00000574244 ENST00000575083 ENST00000574076 ENST00000532567 ENST00000527791 ENST00000527853 ENST00000524864 ENST00000528547 	ENST00000476147 ENST00000540179 ENST00000469891 ENST00000327878 	65 413 79 654 401 7 65 413 654 401 7 	67 67 72 67 	65 413 79 654 401 7 65 413 654 401 7 	67 67 72 67 	53 53 53 53 53 53 53 53 53 53 53 	51 51 51 51 
ENST00000429602 	ENST00000225724 	1905 	1467 	1905 	1467 	34 	42 
ENST00000329468 ENST00000307720 ENST00000553901 ENST00000255622 ENST00000496514 ENST00000461490 ENST00000337768 ENST00000491277 ENST00000324545 ENST00000262134 ENST00000566915 ENST00000531012 ENST00000565421 	ENST00000495001 ENST00000370033 ENST00000551946 ENST00000550412 ENST00000553160 ENST00000548486 ENST00000550608 ENST00000305141 ENST00000484365 ENST00000485556 ENST00000456530 ENST00000507692 ENST00000514110 ENST00000368608 ENST00000587986 ENST00000468968 	6542 1407 63 2740 2721 477 3134 4879 10383 2403 2301 129 1327 	1178 2833 848 921 453 874 1003 1978 345 1875 1288 508 414 2077 2956 721 	6558 1423 79 2756 2737 493 3150 4895 10399 2419 2317 145 1343 	1178 2833 848 921 453 874 1003 1978 345 1875 1288 508 414 2077 2956 721 	37 37 37 37 37 37 37 37 37 37 37 37 37 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 
ENST00000440904 ENST00000573136 ENST00000573868 	ENST00000495492 	230 229 230 	131 	230 229 230 	131 	33 33 33 	53 
ENST00000564663 ENST00000563294 ENST00000328914 ENST00000483979 ENST00000571626 	ENST00000544269 ENST00000515564 ENST00000360428 ENST00000434452 ENST00000368905 ENST00000565186 ENST00000393736 ENST00000437578 	330 223 7979 881 881 	70 3412 4951 5068 1150 107 10 87 	330 223 7979 881 881 	70 3412 4951 5068 1150 107 10 87 	53 53 53 53 53 	53 53 53 53 53 53 53 53 
ENST00000414297 	ENST00000452635 	612 	640 	612 	640 	53 	51 
ENST00000502609 ENST00000424045 ENST00000425003 ENST00000457191 ENST00000592994 ENST00000442987 ENST00000432723 ENST00000440782 	ENST00000444451 	1340 1339 1372 1343 1345 1426 1337 1343 	1019 	1340 1339 1372 1343 1345 1426 1337 1343 	1019 	53 53 53 53 53 53 53 53 	53 
ENST00000604437 	ENST00000379558 	1222 	6972 	1222 	6973 	42 	35 
ENST00000354232 	ENST00000478538 ENST00000476192 ENST00000355520 ENST00000558583 ENST00000489060 ENST00000518152 ENST00000497426 ENST00000474698 	1388 	3 4607 7394 5702 1590 343 4607 4606 	1402 	3 4607 7394 5702 1590 343 4607 4606 	39 	53 53 53 53 53 53 53 53 
ENST00000463753 	ENST00000483793 	2915 	3706 	2933 	3706 	31 	41 
ENST00000461837 ENST00000412144 ENST00000383198 ENST00000548408 ENST00000495024 ENST00000383067 ENST00000383066 ENST00000551943 ENST00000434618 ENST00000377255 ENST00000467834 ENST00000374568 ENST00000374572 ENST00000480059 ENST00000437315 ENST00000417059 	ENST00000264065 	1793 2586 2668 1789 1790 2587 2669 2408 2669 2744 1789 2586 2668 1789 2586 2668 	15168 	1793 2586 2668 1789 1790 2587 2669 2408 2669 2744 1789 2586 2668 1789 2586 2668 	15185 	31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 	33 
ENST00000361138 ENST00000249344 	ENST00000358053 ENST00000313733 ENST00000471817 ENST00000460412 ENST00000567998 	5333 3804 	2755 2791 1481 169 2328 	5333 3804 	2755 2791 1481 169 2328 	51 51 	53 53 53 53 53 
ENST00000465342 	ENST00000267199 	3099 	2265 	3099 	3741 	48 	47 
ENST00000484365 ENST00000357164 	ENST00000524104 	439 1797 	1933 	439 1797 	1949 	53 53 	35 
ENST00000482885 	ENST00000244426 	1001 	3403 	1016 	3409 	35 	31 
ENST00000357066 	ENST00000370994 	2480 	5318 	2480 	5322 	48 	49 
ENST00000261520 ENST00000558181 ENST00000558121 ENST00000439632 	ENST00000589035 ENST00000590730 ENST00000450067 	4051 3906 2047 3891 	9 1657 1652 	4065 3920 2061 3905 	31 1679 1674 	37 37 37 37 	31 31 31 
ENST00000429529 	ENST00000547573 ENST00000407684 ENST00000524482 ENST00000526319 ENST00000279242 ENST00000532671 ENST00000480612 ENST00000397149 ENST00000415440 ENST00000587642 ENST00000587350 ENST00000370380 ENST00000534259 ENST00000506530 ENST00000464497 ENST00000465271 ENST00000366857 ENST00000523485 ENST00000486937 ENST00000377939 ENST00000496676 ENST00000377948 ENST00000360774 ENST00000451710 ENST00000376872 ENST00000376871 ENST00000449912 ENST00000361255 ENST00000302692 ENST00000396556 ENST00000429492 ENST00000294485 ENST00000313294 ENST00000559403 ENST00000525166 ENST00000533797 ENST00000298047 ENST00000409404 ENST00000603498 	137 	332 73 1014 848 953 1468 350 2148 665 402 213 208 336 1144 755 2323 2161 590 19 2289 1879 2169 7270 7282 4135 3781 7089 7116 3244 4751 5896 5252 2252 345 14812 4172 15257 15161 213 	137 	332 73 1014 848 953 1468 350 2148 665 402 213 208 336 1144 755 2323 2161 590 19 2289 1879 2169 7270 7282 4135 3781 7089 7116 3244 4751 5896 5252 2252 345 14812 4172 15257 15161 213 	52 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 
ENST00000326831 ENST00000517802 	ENST00000602791 ENST00000602364 	2297 2879 	2187 2187 	2298 2880 	2187 2187 	34 34 	37 37 
ENST00000524543 ENST00000528080 ENST00000602540 ENST00000266671 ENST00000285274 ENST00000545289 ENST00000597458 ENST00000599743 ENST00000599281 ENST00000593341 ENST00000268296 ENST00000571644 ENST00000303697 ENST00000406509 ENST00000529489 ENST00000242209 ENST00000471244 	ENST00000275766 	1641 1778 3499 5827 2371 2554 1159 432 621 627 4042 3786 4218 255 270 2739 686 	1425 	1662 1799 3520 5848 2392 2575 1180 453 642 648 4063 3807 4239 276 291 2760 707 	1425 	32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 	35 
ENST00000531383 ENST00000534026 ENST00000564733 	ENST00000475187 ENST00000431693 ENST00000577583 ENST00000334464 ENST00000378268 ENST00000537296 ENST00000307602 ENST00000397893 ENST00000593019 ENST00000562435 ENST00000381486 ENST00000396123 ENST00000234142 ENST00000569997 ENST00000304984 ENST00000594962 ENST00000549737 	1181 1015 2263 	1681 1104 1976 5767 439 165 5708 441 605 6065 7362 4174 7324 1480 573 48 193 	1181 1015 2263 	1681 1104 1976 5767 439 165 5708 441 605 6065 7362 4174 7324 1480 573 48 193 	51 51 51 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 
ENST00000409887 	ENST00000349129 ENST00000369739 ENST00000484282 ENST00000237163 	2721 	7673 7594 3780 7385 	2721 	7673 7594 3780 7385 	53 	53 53 53 53 
ENST00000496760 ENST00000373036 	ENST00000593800 ENST00000597403 	636 4374 	35 32 	636 4374 	36 33 	51 51 	42 42 
ENST00000593203 	ENST00000531486 	35 	1530 	35 	1541 	52 	41 
ENST00000462119 ENST00000604604 	ENST00000493012 ENST00000229465 	984 1429 	524 1442 	994 1627 	524 1442 	43 43 	39 39 
ENST00000506437 	ENST00000350498 	482 	2206 	482 	2206 	52 	52 
ENST00000538183 ENST00000558583 	ENST00000309733 	7497 6080 	7050 	7497 6080 	7050 	51 51 	53 
ENST00000223073 ENST00000489060 	ENST00000295269 ENST00000309733 ENST00000558583 ENST00000564458 ENST00000564795 	15231 1224 	3936 6268 5424 960 960 	15239 1232 	3936 6268 5424 960 960 	45 45 	52 52 52 52 52 
ENST00000222402 	ENST00000320892 ENST00000598463 ENST00000597493 ENST00000595794 ENST00000596554 ENST00000599004 ENST00000391812 	2264 	4657 365 91 78 42 365 188 	2273 	4664 372 98 85 49 372 195 	41 	31 31 31 31 31 31 31 
ENST00000357085 ENST00000349458 ENST00000546483 	ENST00000409290 	2838 2786 397 	3482 	2859 2807 418 	3489 	32 32 32 	32 
ENST00000512701 ENST00000399017 ENST00000471841 ENST00000550522 ENST00000378268 ENST00000380698 ENST00000596217 ENST00000593682 ENST00000311437 ENST00000342063 ENST00000264230 ENST00000504241 ENST00000443948 	ENST00000471602 ENST00000243673 	5382 376 4815 3 365 1778 1077 1812 3034 2313 729 1987 714 	6 2400 	5382 376 4815 3 365 1778 1077 1812 3034 2313 729 1987 714 	6 2400 	53 53 53 53 53 53 53 53 53 53 53 53 53 	52 52 
ENST00000502413 ENST00000476192 ENST00000481617 ENST00000497426 ENST00000474698 	ENST00000586722 ENST00000458297 	238 7305 3161 7297 5681 	754 672 	247 7314 3170 7306 5690 	754 672 	44 44 44 44 44 	52 52 
ENST00000338758 	ENST00000371065 	2298 	4209 	2298 	4225 	33 	37 
ENST00000493254 ENST00000476192 ENST00000604604 ENST00000497426 ENST00000552937 ENST00000549640 ENST00000549785 ENST00000551028 ENST00000550234 ENST00000547979 	ENST00000392385 ENST00000508075 ENST00000557845 ENST00000586722 ENST00000458297 ENST00000566753 ENST00000481617 ENST00000295025 	1219 7514 250 7506 181 181 181 181 181 181 	298 272 203 1072 990 1351 3542 8052 	1220 7515 251 7507 182 182 182 182 182 182 	298 272 203 1072 990 1351 3542 8052 	33 33 33 33 33 33 33 33 33 33 	52 52 52 52 52 52 52 52 
ENST00000216378 ENST00000531052 	ENST00000586364 	471 31 	482 	481 41 	501 	31 31 	34 
ENST00000511544 ENST00000515124 ENST00000438599 	ENST00000528973 	797 670 866 	5757 	817 690 886 	5779 	33 33 33 	31 
ENST00000592379 	ENST00000576277 	90 	198 	90 	217 	34 	34 
ENST00000307712 ENST00000555017 ENST00000556092 ENST00000536508 	ENST00000360001 ENST00000465727 ENST00000263741 ENST00000459994 ENST00000545427 	794 357 425 99 	253 283 283 220 242 	794 357 425 99 	253 283 283 220 242 	53 53 53 53 	53 53 53 53 53 
ENST00000483240 	ENST00000482846 ENST00000439025 ENST00000486064 ENST00000302874 ENST00000505412 ENST00000294454 	142 	1743 887 1449 2088 1563 2120 	146 	1743 887 1449 2088 1563 2120 	36 	39 39 39 39 39 39 
ENST00000580333 ENST00000577741 	ENST00000432746 	211 346 	225 	211 346 	225 	53 53 	53 
ENST00000475135 ENST00000478791 	ENST00000601613 	409 849 	-21 	419 859 	0 	35 35 	31 
ENST00000532428 ENST00000450253 	ENST00000317968 ENST00000514743 ENST00000380176 ENST00000437932 	4133 8233 	2663 2658 2420 2351 	4151 8251 	2663 2658 2420 2351 	34 34 	44 44 44 44 
ENST00000465896 	ENST00000409871 ENST00000343936 	504 	8953 8946 	504 	8954 8947 	32 	31 31 
ENST00000600277 ENST00000252595 ENST00000598424 ENST00000599380 ENST00000593701 ENST00000442725 	ENST00000312033 	1263 993 1262 352 190 1139 	3253 	1263 993 1262 352 190 1139 	3272 	53 53 53 53 53 53 	34 
ENST00000492999 	ENST00000450504 ENST00000426791 	288 	414 414 	288 	418 418 	52 	49 49 
ENST00000492999 	ENST00000450504 ENST00000426791 	278 	424 424 	282 	424 424 	49 	53 53 
ENST00000483195 ENST00000394019 ENST00000346834 ENST00000359484 ENST00000423644 	ENST00000451608 	6505 6277 6034 5971 6098 	4641 	6505 6277 6034 5971 6098 	4641 	52 52 52 52 52 	53 
ENST00000361851 	ENST00000361899 	68 	18 	68 	18 	53 	53 
ENST00000526284 	ENST00000333139 ENST00000446232 ENST00000539061 	935 	1192 1060 2462 	935 	1192 1060 2462 	53 	52 52 52 
ENST00000460362 ENST00000285298 	ENST00000483033 ENST00000494840 	193 867 	2565 639 	193 867 	2565 639 	51 51 	53 53 
ENST00000538183 	ENST00000430711 	6734 	1923 	6734 	1940 	53 	34 
ENST00000335012 	ENST00000285116 ENST00000479069 ENST00000571751 ENST00000301019 	2602 	1652 330 1652 22 	4736 	1652 330 1652 22 	52 	53 53 53 53 
ENST00000508075 ENST00000586722 ENST00000458297 ENST00000492481 ENST00000550977 ENST00000295025 	ENST00000551944 ENST00000604604 ENST00000392857 ENST00000229465 	799 1599 1517 280 1840 8579 	3198 1170 5390 966 	799 1599 1517 280 1840 8579 	3198 1170 5390 966 	39 39 39 39 39 39 	53 53 53 53 
ENST00000475187 ENST00000466284 ENST00000581287 ENST00000216513 ENST00000417397 ENST00000421164 	ENST00000319406 ENST00000370978 ENST00000262178 ENST00000512907 ENST00000342374 	1555 1063 213 4069 1171 385 	2137 3843 1928 694 3456 	1572 1080 230 4086 1188 402 	2137 3843 1928 694 3456 	36 36 36 36 36 36 	52 52 52 52 52 
ENST00000354221 	ENST00000514335 	3185 	49 	3189 	60 	35 	42 
ENST00000309955 ENST00000544076 	ENST00000595520 	3740 1441 	53 	3740 1441 	53 	52 52 	51 
ENST00000337179 ENST00000415493 ENST00000549992 	ENST00000397061 	2280 2264 1979 	1389 	2280 2264 1979 	1397 	53 53 53 	43 
ENST00000442281 	ENST00000453518 ENST00000428199 	252 	467 467 	252 	467 467 	35 	53 53 
ENST00000254691 	ENST00000464663 ENST00000601351 	3607 	647 647 	3622 	663 663 	31 	34 34 
ENST00000560966 ENST00000561434 ENST00000551024 	ENST00000566601 	794 326 862 	2351 	794 326 862 	2354 	53 53 53 	32 
ENST00000554101 	ENST00000522596 ENST00000528973 	1035 	2611 7873 	1044 	2611 7873 	44 	53 53 
ENST00000550135 	ENST00000381736 	3157 	2801 	3161 	2810 	31 	33 
ENST00000477110 	ENST00000344529 ENST00000367728 ENST00000258324 	2878 	1282 2465 1335 	2891 	1304 2487 1357 	38 	31 31 31 
ENST00000468027 ENST00000410064 	ENST00000607242 	401 700 	451 	401 700 	451 	51 51 	53 
ENST00000604604 ENST00000469718 	ENST00000493254 ENST00000295025 	1310 469 	2362 9024 	1310 469 	2380 9042 	53 53 	35 35 
ENST00000355520 ENST00000261200 	ENST00000295269 ENST00000558583 	7011 6606 	3948 5436 	7014 6609 	3948 5436 	50 50 	53 53 
ENST00000536425 ENST00000582508 	ENST00000546485 ENST00000358888 ENST00000552314 	6 6 	100 200 425 	6 6 	100 200 425 	49 49 	52 52 52 
ENST00000408926 	ENST00000295269 ENST00000558583 	2885 	3941 5429 	2903 	3941 5429 	34 	53 53 
ENST00000271732 ENST00000486937 ENST00000522208 ENST00000592037 	ENST00000505845 	1890 335 3755 3603 	52 	1911 356 3776 3624 	60 	32 32 32 32 	45 
ENST00000436063 	ENST00000309733 ENST00000558583 	3949 	6861 6014 	3950 	6861 6014 	52 	52 52 
ENST00000528089 	ENST00000448322 	763 	762 	763 	762 	52 	53 
ENST00000579905 	ENST00000496760 ENST00000216039 ENST00000543450 ENST00000311128 ENST00000396825 	1675 	676 2027 2388 3558 1768 	1686 	676 2027 2388 3558 1768 	38 	50 50 50 50 50 
ENST00000553585 	ENST00000530115 ENST00000440936 	515 	761 761 	515 	761 761 	52 	53 53 
ENST00000524666 ENST00000369151 ENST00000563874 ENST00000566472 	ENST00000448169 ENST00000395853 ENST00000430216 ENST00000414412 ENST00000412975 ENST00000439816 ENST00000436004 	1690 4075 714 124 	183 183 183 183 183 183 183 	1690 4075 714 124 	183 183 183 183 183 183 183 	51 51 51 51 	53 53 53 53 53 53 53 
ENST00000420575 	ENST00000433132 	52 	101 	52 	101 	53 	53 
ENST00000424911 ENST00000420084 ENST00000419005 ENST00000430856 ENST00000427251 ENST00000446873 ENST00000415450 	ENST00000453518 ENST00000429656 ENST00000603274 ENST00000417944 ENST00000451967 ENST00000450479 ENST00000580020 	54 54 54 54 54 54 54 	118 118 118 118 118 118 118 	54 54 54 54 54 54 54 	129 129 129 129 129 129 129 	39 39 39 39 39 39 39 	42 42 42 42 42 42 42 
ENST00000538183 ENST00000310613 	ENST00000309733 ENST00000489060 	7881 3562 	7517 2561 	7881 3562 	7517 2561 	53 53 	53 53 
ENST00000242109 	ENST00000307720 ENST00000471389 ENST00000463855 ENST00000268349 ENST00000394645 	2826 	1536 3761 2529 2272 878 	2833 	1548 3773 2541 2284 890 	34 	38 38 38 38 38 
ENST00000309733 ENST00000392857 	ENST00000489060 	8100 5066 	3215 	8100 5066 	3215 	53 53 	52 
ENST00000599809 ENST00000595520 ENST00000594734 ENST00000598562 ENST00000411432 ENST00000557832 ENST00000551364 ENST00000597084 ENST00000594612 ENST00000412930 	ENST00000544076 	128 128 134 134 2207 224 128 134 128 128 	1661 	142 142 148 148 2221 238 142 148 142 142 	1675 	38 38 38 38 38 38 38 38 38 38 	36 
ENST00000558801 ENST00000456932 	ENST00000342039 ENST00000338938 ENST00000379430 	8374 8177 	1594 1594 1594 	8374 8177 	1594 1594 1594 	53 53 	53 53 53 
ENST00000429412 ENST00000546113 ENST00000392385 ENST00000469632 ENST00000409562 ENST00000493254 ENST00000604604 	ENST00000295025 	2496 2496 717 798 2488 1811 841 	8632 	2496 2496 717 798 2488 1811 841 	8632 	53 53 53 53 53 53 53 	53 
ENST00000439578 ENST00000502286 ENST00000504242 ENST00000372037 ENST00000469562 ENST00000338315 ENST00000422163 ENST00000399017 ENST00000328914 ENST00000379562 ENST00000221996 ENST00000493690 ENST00000471841 ENST00000429989 ENST00000358677 ENST00000589420 ENST00000574039 ENST00000566991 ENST00000431002 ENST00000380698 ENST00000473000 ENST00000357613 ENST00000568559 ENST00000287908 ENST00000394622 ENST00000535581 ENST00000366522 ENST00000408893 ENST00000360835 ENST00000588578 ENST00000445217 ENST00000490395 ENST00000399277 ENST00000399280 ENST00000497434 ENST00000497719 ENST00000519466 ENST00000392690 ENST00000411939 ENST00000375234 ENST00000446045 ENST00000526038 ENST00000342063 ENST00000554241 ENST00000413817 ENST00000448803 ENST00000358472 ENST00000373014 ENST00000570867 ENST00000530275 ENST00000392869 ENST00000295030 ENST00000366232 ENST00000443948 ENST00000450281 ENST00000411857 	ENST00000258111 ENST00000366197 ENST00000378230 ENST00000395811 ENST00000581989 ENST00000296318 	113 168 148 4234 1651 1872 412 359 7960 5347 1630 55 4798 6556 5663 648 412 497 927 1761 3498 3629 3209 3882 3658 3137 5020 1906 5859 2261 1378 678 936 797 527 587 290 3044 1331 1680 1540 1218 2296 626 3097 3274 2692 1687 503 4947 6979 3189 68 697 404 4700 	2616 2543 5795 7648 280 6243 	113 168 148 4234 1651 1872 412 359 7960 5347 1630 55 4798 6556 5663 648 412 497 927 1761 3498 3629 3209 3882 3658 3137 5020 1906 5859 2261 1378 678 936 797 527 587 290 3044 1331 1680 1540 1218 2296 626 3097 3274 2692 1687 503 4947 6979 3189 68 697 404 4700 	2623 2550 5802 7655 287 6250 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 	46 46 46 46 46 46 
ENST00000602397 ENST00000375279 ENST00000492345 ENST00000359606 ENST00000346541 ENST00000397800 ENST00000463896 ENST00000474345 	ENST00000413199 	166 4974 5160 4631 5099 4811 1078 338 	2044 	166 4974 5160 4631 5099 4811 1078 338 	2061 	34 34 34 34 34 34 34 34 	34 
ENST00000554438 ENST00000245448 ENST00000554204 	ENST00000469270 ENST00000598574 	1113 1609 1414 	691 1725 	1121 1617 1422 	709 1743 	44 44 44 	35 35 
ENST00000471743 ENST00000457468 	ENST00000505698 	633 1268 	3 	648 1283 	17 	31 31 	39 
ENST00000602149 	ENST00000487643 	5328 	2385 	5337 	2385 	44 	48 
ENST00000463982 ENST00000366118 ENST00000366442 	ENST00000602490 	571 291 249 	1931 	572 292 250 	1931 	37 37 37 	34 
ENST00000487943 ENST00000478370 ENST00000489004 ENST00000468327 	ENST00000600551 	90 104 128 96 	-5 	106 120 144 112 	6 	37 37 37 37 	36 
ENST00000374472 ENST00000536471 ENST00000513291 	ENST00000472476 	4684 4781 1811 	357 	4698 4795 1825 	374 	37 37 37 	35 
ENST00000332397 ENST00000380765 ENST00000437326 	ENST00000416643 ENST00000418669 ENST00000570642 	1709 634 1709 	688 688 688 	1709 634 1709 	688 688 688 	51 51 51 	53 53 53 
ENST00000550738 	ENST00000551944 ENST00000229465 	1676 	3405 1174 	1694 	3405 1174 	35 	53 53 
ENST00000587860 ENST00000460133 ENST00000601579 ENST00000467747 ENST00000357137 ENST00000360835 ENST00000264914 	ENST00000480938 ENST00000420054 ENST00000594263 	13 4307 565 456 5309 5776 4673 	904 604 258 	13 4307 565 456 5309 5776 4673 	904 604 258 	53 53 53 53 53 53 53 	36 36 36 
ENST00000586943 ENST00000558953 ENST00000480186 ENST00000356020 ENST00000429741 	ENST00000366847 ENST00000520463 	186 425 1018 291 938 	3473 639 	188 427 1020 293 940 	3473 639 	31 31 31 31 31 	38 38 
ENST00000379558 ENST00000295269 ENST00000582452 ENST00000456523 ENST00000312675 ENST00000543006 ENST00000483793 ENST00000355520 ENST00000473559 ENST00000462714 ENST00000223073 ENST00000282074 ENST00000564458 ENST00000564795 	ENST00000538183 ENST00000478538 ENST00000476192 ENST00000558583 ENST00000518152 ENST00000497426 ENST00000474698 	6575 4048 361 5144 13134 13077 3580 7228 1891 1520 15422 1267 1072 1072 	7182 67 4671 5766 407 4671 4670 	6575 4048 361 5144 13134 13077 3580 7228 1891 1520 15422 1267 1072 1072 	7182 67 4671 5766 407 4671 4670 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 	52 52 52 52 52 52 52 
ENST00000589373 	ENST00000538264 ENST00000577843 ENST00000578332 ENST00000583315 	368 	806 806 806 806 	368 	806 806 806 806 	33 	53 53 53 53 
ENST00000557439 ENST00000504157 ENST00000374212 ENST00000546474 	ENST00000529689 	2452 778 1395 6971 	1943 	2452 778 1395 6971 	1943 	35 35 35 35 	32 
ENST00000558583 	ENST00000476149 	5396 	2066 	5409 	2066 	40 	42 
ENST00000489060 	ENST00000606080 ENST00000271375 	1830 	3805 6101 	1830 	3819 6115 	53 	39 39 
ENST00000448876 	ENST00000467061 	607 	3380 	620 	3380 	39 	40 
ENST00000604938 ENST00000604393 ENST00000603515 ENST00000604517 ENST00000604906 ENST00000605317 ENST00000401010 ENST00000339388 ENST00000369323 ENST00000480568 ENST00000474625 ENST00000369226 ENST00000369228 ENST00000369202 ENST00000580077 	ENST00000369227 ENST00000436832 	3822 1287 3332 1494 1719 3542 799 3741 2961 3332 3742 2961 2684 2725 3542 	2300 20 	3822 1287 3332 1494 1719 3542 799 3741 2961 3332 3742 2961 2684 13762 3542 	2300 20 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 53 
ENST00000538183 ENST00000558583 	ENST00000310613 ENST00000474698 ENST00000550534 ENST00000550321 	7495 6078 	3240 5049 750 738 	7495 6078 	3240 5049 750 738 	53 53 	53 53 53 53 
ENST00000481617 	ENST00000566753 	2893 	782 	2894 	791 	51 	44 
ENST00000508075 ENST00000586722 ENST00000458297 ENST00000566753 ENST00000295025 	ENST00000409562 ENST00000493254 ENST00000502413 	399 1199 1117 1478 8179 	2286 1609 836 	399 1199 1117 1478 8179 	2286 1609 836 	53 53 53 53 53 	53 53 53 
ENST00000599809 ENST00000595520 ENST00000601706 ENST00000594734 ENST00000598562 ENST00000553258 ENST00000569239 ENST00000411432 ENST00000557832 ENST00000442514 ENST00000551364 ENST00000597084 ENST00000398726 ENST00000548061 ENST00000550092 ENST00000549907 ENST00000546454 ENST00000546486 	ENST00000523902 	19 19 25 25 25 112 1387 2098 115 112 19 25 58 112 19 19 19 19 	459 	19 19 25 25 25 112 1387 2098 115 112 19 25 58 112 19 19 19 19 	459 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	41 
ENST00000229465 	ENST00000550977 ENST00000469718 	974 	2181 449 	974 	2181 449 	53 	33 33 
ENST00000215917 	ENST00000523288 ENST00000460873 ENST00000530212 ENST00000534514 	2546 	1399 254 437 429 	2555 	1420 275 458 450 	43 	31 31 31 31 
