ENST00000256861 ENST00000568223 ENST00000422968 ENST00000394670 	ENST00000321844 	5890 3235 1453 3961 	4638 	5901 3246 1464 3972 	4638 	32 32 32 32 	53 
ENST00000310613 ENST00000550534 ENST00000550321 	ENST00000309733 ENST00000481729 ENST00000476192 ENST00000489060 ENST00000497426 	3254 764 752 	7184 507 5245 2228 5245 	3254 764 752 	7184 507 5245 2228 5245 	52 52 52 	53 53 53 53 53 
ENST00000391833 ENST00000599525 	ENST00000497269 ENST00000475813 ENST00000490771 ENST00000470446 ENST00000462956 ENST00000558189 ENST00000247178 ENST00000324089 	1528 43 	647 995 995 995 995 3518 3571 1024 	1528 43 	647 995 995 995 995 3518 3571 1024 	39 39 	40 40 40 40 40 40 40 40 
ENST00000315872 	ENST00000504447 	6142 	1613 	6152 	1613 	32 	33 
ENST00000393965 ENST00000290418 ENST00000545087 ENST00000563815 ENST00000378228 ENST00000378217 ENST00000419639 	ENST00000309033 ENST00000483353 ENST00000601440 ENST00000525427 ENST00000502505 ENST00000216294 ENST00000610232 ENST00000576839 	2977 2718 2144 1480 1365 1457 444 	5743 2242 5099 1313 2817 2479 2817 5099 	2977 2718 2144 1480 1365 1457 444 	5756 2255 5112 1326 2830 2492 2830 5112 	44 44 44 44 44 44 44 	40 40 40 40 40 40 40 40 
ENST00000403396 	ENST00000395148 ENST00000533810 	3283 	3815 7 	3283 	3815 7 	39 	48 48 
ENST00000331615 	ENST00000483757 ENST00000296121 ENST00000331497 	2694 	4426 3982 2153 	2706 	4437 3993 2164 	32 	42 42 42 
ENST00000305997 	ENST00000555253 	3566 	2977 	3586 	2995 	32 	34 
ENST00000481771 	ENST00000440904 ENST00000573136 ENST00000573868 	1562 	150 149 150 	1564 	150 149 150 	51 	53 53 53 
ENST00000549937 ENST00000551864 ENST00000582436 ENST00000366847 ENST00000244051 ENST00000257572 ENST00000414501 ENST00000263636 ENST00000481238 ENST00000477639 ENST00000398595 ENST00000361875 ENST00000597717 ENST00000330123 ENST00000597013 ENST00000567044 ENST00000565760 ENST00000518219 	ENST00000377038 	372 489 2427 6643 2008 3951 290 5798 777 979 454 7446 72 275 433 343 300 2242 	2424 	372 489 2427 6643 2008 3951 290 5798 777 979 454 7446 72 275 433 343 300 2242 	2424 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 	52 
ENST00000550534 ENST00000550321 	ENST00000483793 	605 601 	4110 	619 615 	4110 	37 37 	53 
ENST00000470442 	ENST00000461334 ENST00000585200 ENST00000369580 	549 	230 230 1649 	549 	247 247 1666 	53 	35 35 35 
ENST00000310613 	ENST00000489060 ENST00000392857 	4171 	3086 5008 	4171 	3086 5008 	35 	53 53 
ENST00000392385 ENST00000551944 ENST00000409562 	ENST00000392857 ENST00000600751 	1098 3250 2869 	5565 2667 	1098 3250 2869 	5565 2667 	52 52 52 	53 53 
ENST00000310455 ENST00000519699 ENST00000465806 ENST00000356463 ENST00000599759 ENST00000598033 	ENST00000596390 	1987 2081 173 124 173 124 	546 	1987 2081 173 124 173 124 	561 	53 53 53 53 53 53 	33 
ENST00000599809 ENST00000601706 ENST00000594734 ENST00000598562 ENST00000553258 ENST00000569239 ENST00000411432 ENST00000557832 ENST00000442514 ENST00000551364 ENST00000597084 ENST00000594612 ENST00000398726 ENST00000548061 ENST00000412930 ENST00000550092 ENST00000549907 ENST00000546454 ENST00000546486 	ENST00000309955 	45 51 51 51 138 1413 2124 141 138 45 51 45 84 138 45 45 45 45 45 	3913 	45 51 51 51 138 1413 2124 141 138 45 51 45 84 138 45 45 45 45 45 	3913 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 	53 
ENST00000496930 ENST00000393465 ENST00000320254 	ENST00000549322 ENST00000549105 ENST00000597888 ENST00000549001 	2168 3515 3483 	955 3604 3604 718 	2168 3515 3483 	955 3604 3604 718 	52 52 52 	53 53 53 53 
ENST00000563131 	ENST00000400000 ENST00000340541 ENST00000584796 ENST00000583879 ENST00000583475 ENST00000577539 	344 	785 860 502 484 453 2914 	344 	785 860 502 484 453 2914 	53 	50 50 50 50 50 50 
ENST00000391750 ENST00000424807 ENST00000604207 ENST00000605232 ENST00000575959 ENST00000571923 ENST00000575296 ENST00000570726 ENST00000576704 ENST00000608143 ENST00000605489 ENST00000604151 ENST00000366225 	ENST00000295958 	2695 2669 2695 2669 2695 2669 2695 2669 2669 2672 2714 2723 1831 	2260 	2716 2690 2716 2690 2716 2690 2716 2690 2690 2693 2735 2744 1852 	2274 	32 32 32 32 32 32 32 32 32 32 32 32 32 	36 
ENST00000602149 ENST00000424846 	ENST00000395148 	4750 2104 	3969 	4750 2104 	3969 	47 47 	35 
ENST00000369145 ENST00000584087 	ENST00000492915 	2677 2677 	778 	2677 2677 	786 	53 53 	32 
ENST00000408926 	ENST00000483793 ENST00000355520 ENST00000558583 ENST00000223073 ENST00000463753 	2930 	3601 7249 5557 15443 2907 	2930 	3601 7249 5557 15443 2907 	52 	52 52 52 52 52 
ENST00000486951 	ENST00000412935 	515 	418 	515 	425 	53 	41 
ENST00000483353 	ENST00000369014 ENST00000488894 	2069 	1945 1805 	2078 	1961 1821 	43 	35 35 
ENST00000538183 	ENST00000429412 ENST00000546113 ENST00000310613 ENST00000392857 	8206 	2043 2043 3965 4683 	8222 	2043 2043 3965 4683 	37 	53 53 53 53 
ENST00000555260 ENST00000553901 	ENST00000603611 ENST00000603588 	589 3255 	69 69 	589 3255 	69 69 	37 37 	52 52 
ENST00000414130 	ENST00000430198 ENST00000415560 ENST00000374117 	157 	225 225 225 	157 	225 225 225 	53 	52 52 52 
ENST00000448648 ENST00000574795 	ENST00000576629 ENST00000333412 ENST00000581296 	82 84 	695 203 200 	82 84 	695 203 200 	52 52 	53 53 53 
ENST00000409562 ENST00000604604 	ENST00000392385 ENST00000406053 ENST00000295025 	2670 1023 	985 1910 8735 	2670 1023 	985 1910 8735 	51 51 	53 53 53 
ENST00000558583 	ENST00000295269 ENST00000582452 ENST00000456523 ENST00000312675 ENST00000543006 ENST00000483793 ENST00000355520 ENST00000223073 ENST00000282074 ENST00000261200 	5415 	4056 369 5152 13142 13085 3588 7236 15430 1275 6831 	5415 	4056 369 5152 13142 13085 3588 7236 15430 1275 6831 	53 	47 47 47 47 47 47 47 47 47 47 
ENST00000502891 ENST00000372037 ENST00000512701 ENST00000399017 ENST00000485050 ENST00000281273 ENST00000358971 ENST00000513285 ENST00000379562 ENST00000564521 ENST00000460362 ENST00000471841 ENST00000429989 ENST00000398738 ENST00000543600 ENST00000589420 ENST00000550522 ENST00000505044 ENST00000378268 ENST00000397061 ENST00000599628 ENST00000431002 ENST00000380698 ENST00000576720 ENST00000473000 ENST00000596217 ENST00000593682 ENST00000311437 ENST00000477564 ENST00000534080 ENST00000416156 ENST00000366522 ENST00000601467 ENST00000526038 ENST00000342063 ENST00000554241 ENST00000264230 ENST00000527278 ENST00000373014 ENST00000530275 ENST00000504241 ENST00000529077 ENST00000366232 ENST00000443948 ENST00000411857 ENST00000551929 ENST00000552709 ENST00000551385 	ENST00000371065 	384 4253 5384 378 2982 3088 223 227 5366 929 212 4817 6575 1778 1769 667 5 5 367 1354 1048 946 1780 1480 3517 1079 1814 3036 1189 1249 1146 5039 237 1237 2315 645 731 576 1706 4966 1989 3731 87 716 4719 85 99 85 	4192 	384 4253 5384 378 2982 3088 223 227 5366 929 212 4817 6575 1778 1769 667 5 5 367 1354 1048 946 1780 1480 3517 1079 1814 3036 1189 1249 1146 5039 237 1237 2315 645 731 576 1706 4966 1989 3731 87 716 4719 85 99 85 	4192 	45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 	53 
ENST00000379485 ENST00000424463 	ENST00000564846 ENST00000600468 	2792 2250 	1548 2217 	2792 2250 	1548 2217 	52 52 	53 53 
ENST00000379485 ENST00000424463 	ENST00000564846 ENST00000600468 	2792 2250 	1548 2217 	2792 2250 	1548 2217 	52 52 	53 53 
ENST00000550390 	ENST00000432132 ENST00000431936 	805 	752 740 	805 	752 740 	52 	53 53 
ENST00000429769 	ENST00000445713 	771 	552 	771 	552 	53 	52 
ENST00000471743 ENST00000457468 	ENST00000515398 ENST00000505698 	641 1276 	32 110 	648 1283 	32 110 	31 31 	53 53 
ENST00000356464 ENST00000552361 ENST00000548590 ENST00000538139 ENST00000391676 ENST00000356247 ENST00000539199 ENST00000539597 ENST00000536258 ENST00000540822 ENST00000595650 	ENST00000494006 	289 181 2 1 0 125 4 0 3 -3 3 	62 	305 197 18 17 16 141 20 16 19 13 19 	62 	36 36 36 36 36 36 36 36 36 36 36 	52 
ENST00000261326 	ENST00000392237 ENST00000361485 ENST00000460787 	4543 	4018 585 1137 	4560 	4021 588 1140 	32 	31 31 31 
ENST00000483793 	ENST00000295269 ENST00000309733 ENST00000558583 ENST00000564458 ENST00000564795 	3377 	3936 6268 5424 960 960 	3378 	3936 6268 5424 960 960 	50 	53 53 53 53 53 
ENST00000271375 	ENST00000309733 ENST00000483793 ENST00000476192 ENST00000558583 ENST00000497426 	5959 	6866 4066 4927 6019 4927 	5971 	6866 4066 4927 6019 4927 	35 	37 37 37 37 37 
ENST00000540348 ENST00000376954 ENST00000334937 ENST00000283875 ENST00000532917 ENST00000292144 ENST00000392883 ENST00000377939 ENST00000496676 ENST00000377948 ENST00000507692 ENST00000514110 ENST00000357503 ENST00000367619 ENST00000593953 ENST00000596817 	ENST00000580903 	291 137 113 1733 1122 1293 1002 2192 1782 2072 490 396 3782 5432 137 113 	103 	291 137 113 1733 1122 1293 1002 2192 1782 2072 490 396 3782 5432 137 113 	103 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 	53 
ENST00000295025 	ENST00000508075 ENST00000469632 ENST00000493254 ENST00000550703 ENST00000478122 ENST00000555870 ENST00000566753 ENST00000359242 ENST00000294678 ENST00000604604 ENST00000549093 ENST00000552196 	8407 	678 785 1798 1097 1059 6380 1757 3268 3245 828 387 387 	8407 	678 785 1798 1097 1059 6380 1757 3268 3245 828 387 387 	53 	53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000584973 	ENST00000555945 	684 	3154 	699 	3163 	38 	42 
ENST00000233336 	ENST00000335251 ENST00000309733 ENST00000355520 	9454 	4257 6763 7611 	9468 	4276 6782 7630 	31 	33 33 33 
ENST00000567362 ENST00000296387 ENST00000539749 ENST00000490135 ENST00000393879 ENST00000497969 	ENST00000257181 ENST00000330953 ENST00000483122 ENST00000472892 ENST00000601678 ENST00000598179 	1686 2752 3410 5578 1686 776 	3589 2081 1249 1140 1411 8 	1699 2765 3423 5591 1699 789 	3594 2086 1254 1145 1416 13 	32 32 32 32 32 32 	32 32 32 32 32 32 
ENST00000429656 ENST00000417944 ENST00000451967 ENST00000580020 	ENST00000428199 	197 197 197 197 	468 	197 197 197 197 	468 	51 51 51 51 	53 
ENST00000464685 ENST00000311630 	ENST00000452959 ENST00000489226 ENST00000585807 ENST00000354300 ENST00000537364 ENST00000493763 ENST00000304734 ENST00000521386 	1773 4798 	3884 1571 2731 5747 1456 2967 2231 3533 	1774 4799 	3904 1591 2751 5767 1476 2987 2251 3553 	31 31 	33 33 33 33 33 33 33 33 
ENST00000564663 ENST00000563294 ENST00000372037 ENST00000422163 ENST00000399017 ENST00000328914 ENST00000379562 ENST00000471841 ENST00000429989 ENST00000358677 ENST00000589420 ENST00000574039 ENST00000566991 ENST00000431002 ENST00000380698 ENST00000473000 ENST00000366522 ENST00000408893 ENST00000360835 ENST00000392690 ENST00000411939 ENST00000375234 ENST00000446045 ENST00000526038 ENST00000342063 ENST00000554241 ENST00000413817 ENST00000373014 ENST00000570867 ENST00000530275 ENST00000295030 ENST00000366232 ENST00000443948 ENST00000450281 ENST00000411857 	ENST00000547043 ENST00000513625 ENST00000366597 ENST00000366598 ENST00000450593 ENST00000391854 ENST00000610020 ENST00000405954 	313 206 4236 414 361 7962 3053 4800 6558 5665 650 414 499 929 1763 3500 5022 1908 5861 3046 1333 1682 1542 1220 2298 628 3099 1689 505 4949 3191 70 699 406 4702 	21 273 1097 1223 1335 1461 11808 2880 	313 206 4236 414 361 7962 5349 4800 6558 5665 650 414 499 929 1763 3500 5022 1908 5861 3046 1333 1682 1542 1220 2298 628 3099 1689 505 4949 3191 70 699 406 4702 	42 294 1118 1244 1356 1482 11829 2901 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	32 32 32 32 32 32 32 32 
ENST00000538183 ENST00000321521 ENST00000312675 ENST00000543006 ENST00000476192 ENST00000558583 ENST00000497426 ENST00000310613 ENST00000474698 	ENST00000335251 ENST00000394511 ENST00000473559 ENST00000506474 	7062 7950 13244 13187 4551 5646 4551 2742 4550 	4172 259 2190 208 	7062 7950 13244 13187 4551 5646 4551 2742 4550 	4185 272 2203 221 	53 53 53 53 53 53 53 53 53 	40 40 40 40 
ENST00000563793 	ENST00000508867 	144 	2321 	144 	2334 	52 	40 
ENST00000373675 	ENST00000292530 ENST00000598161 	1953 	2916 3510 	1953 	2916 3510 	42 	33 33 
ENST00000429412 ENST00000546113 	ENST00000309733 	1789 1789 	7570 	1791 1791 	7570 	51 51 	53 
ENST00000595527 ENST00000600878 	ENST00000463676 ENST00000371199 ENST00000355640 ENST00000561643 ENST00000473759 ENST00000596009 	1183 278 	3943 6028 6035 1412 1294 1379 	1195 290 	3957 6042 6049 1426 1308 1393 	32 32 	39 39 39 39 39 39 
ENST00000358776 	ENST00000602840 	3219 	1669 	3219 	1680 	52 	31 
ENST00000366398 	ENST00000340625 ENST00000356980 	737 	688 1863 	748 	702 1877 	42 	31 31 
ENST00000481729 ENST00000476192 ENST00000489060 ENST00000497426 ENST00000310613 ENST00000474698 	ENST00000309733 	520 5258 2241 5258 3448 5257 	7333 	520 5258 2241 5258 3448 5257 	7335 	52 52 52 52 52 52 	39 
ENST00000491145 ENST00000496660 ENST00000513267 ENST00000483400 ENST00000367182 ENST00000305817 ENST00000344248 ENST00000267205 ENST00000544724 ENST00000511001 ENST00000324238 	ENST00000536984 	1544 1039 1204 842 9535 1560 2670 2475 182 114 2187 	2893 	1544 1039 1204 842 9535 1560 2670 2475 182 114 2187 	2893 	53 53 53 53 53 53 53 53 53 53 53 	53 
ENST00000530101 	ENST00000419932 	1704 	339 	1704 	348 	53 	44 
ENST00000440811 	ENST00000366429 ENST00000451634 	1286 	1190 1081 	1304 	1190 1081 	35 	53 53 
ENST00000309955 	ENST00000601706 ENST00000553258 ENST00000569239 ENST00000442514 ENST00000398726 ENST00000548061 	3692 	172 259 1534 259 205 259 	3692 	172 259 1534 259 205 259 	53 	50 50 50 50 50 50 
ENST00000393279 	ENST00000525742 ENST00000570097 	393 	641 641 	393 	652 652 	36 	35 35 
ENST00000429412 ENST00000546113 ENST00000489060 	ENST00000604015 	1869 1869 2585 	431 	1869 1869 2585 	431 	53 53 53 	52 
ENST00000301981 ENST00000485628 ENST00000194130 ENST00000461251 ENST00000406785 	ENST00000378621 ENST00000578895 ENST00000600106 	2332 355 3274 2047 10989 	8107 853 8107 	2332 355 3274 2047 10989 	8107 853 8107 	53 53 53 53 53 	52 52 52 
ENST00000378312 ENST00000278422 ENST00000529403 	ENST00000485599 ENST00000444724 ENST00000361183 ENST00000395337 ENST00000498273 ENST00000548032 ENST00000586448 ENST00000255226 ENST00000589658 ENST00000295628 ENST00000339834 ENST00000420043 ENST00000572732 ENST00000373625 ENST00000448299 ENST00000343381 ENST00000358785 ENST00000227155 ENST00000524750 ENST00000370272 ENST00000377038 ENST00000528276 ENST00000441801 ENST00000265715 ENST00000367942 	1218 1328 1398 	404 2746 3119 4307 3228 525 3401 3896 1601 4882 538 702 1407 6336 1420 1682 1621 1430 552 8405 1750 361 1261 4220 2838 	1218 1328 1398 	404 2746 3119 4307 3228 525 3401 3896 1601 4882 538 702 1407 6336 1420 1682 1621 1430 552 8405 1750 361 1261 4220 2838 	35 35 35 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 
ENST00000538183 ENST00000321521 ENST00000312675 ENST00000543006 ENST00000310613 	ENST00000309733 ENST00000394511 ENST00000483793 ENST00000355520 ENST00000354232 	7049 7937 13231 13174 2729 	6760 340 3960 7608 1770 	7049 7937 13231 13174 2729 	6760 340 3960 7608 1770 	53 53 53 53 53 	32 32 32 32 32 
ENST00000417404 	ENST00000496930 ENST00000393465 ENST00000320254 ENST00000576629 ENST00000572638 ENST00000333412 ENST00000552264 ENST00000547001 ENST00000547334 ENST00000549322 ENST00000549105 ENST00000597888 ENST00000549001 ENST00000552021 ENST00000600392 ENST00000550392 	4372 	3487 4834 4802 5294 2714 4802 2153 4802 4802 2153 4802 4802 1916 4802 4802 1916 	4381 	3496 4843 4811 5303 2723 4811 2162 4811 4811 2162 4811 4811 1925 4811 4811 1925 	32 	41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 
ENST00000362079 	ENST00000361227 	716 	51 	716 	51 	53 	53 
ENST00000541730 ENST00000526439 ENST00000602163 ENST00000374395 ENST00000321545 ENST00000378621 ENST00000461350 ENST00000361740 ENST00000396303 ENST00000578895 ENST00000485344 ENST00000275053 ENST00000591498 ENST00000530493 ENST00000512907 ENST00000521561 ENST00000600106 	ENST00000474871 ENST00000296161 ENST00000483979 ENST00000571626 	1880 227 1111 4256 2485 8027 1175 2313 2297 773 1418 6793 16 502 608 16 8027 	1439 2763 1413 1413 	1880 227 1111 4256 2485 8027 1175 2313 2297 773 1418 6793 16 502 608 16 8027 	1439 2763 1413 1413 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 	53 53 53 53 
ENST00000248104 ENST00000397464 ENST00000508903 ENST00000389221 ENST00000403703 ENST00000391893 ENST00000551568 ENST00000338356 ENST00000273317 ENST00000574406 ENST00000574512 ENST00000273582 	ENST00000257181 	2375 2067 3330 3171 2214 1818 2855 2841 5902 556 4390 5537 	3750 	2375 2067 3330 3171 2214 1818 2855 2841 5902 556 4390 5537 	3770 	50 50 50 50 50 50 50 50 50 50 50 50 	33 
ENST00000588137 	ENST00000355274 	143 	287 	158 	301 	32 	37 
ENST00000358230 	ENST00000309955 ENST00000553258 ENST00000442514 ENST00000548061 	2777 	3684 16 16 16 	2777 	3684 16 16 16 	53 	51 51 51 51 
ENST00000493421 ENST00000470845 ENST00000585037 ENST00000489659 ENST00000489513 ENST00000563588 ENST00000483345 ENST00000571800 ENST00000574297 ENST00000460376 ENST00000470332 ENST00000486332 ENST00000498427 ENST00000343366 ENST00000487256 	ENST00000418464 ENST00000313243 ENST00000474039 ENST00000354489 ENST00000591170 ENST00000453471 ENST00000366277 ENST00000267199 ENST00000492944 ENST00000589328 ENST00000409746 ENST00000465995 ENST00000533149 ENST00000592700 ENST00000495455 ENST00000378204 ENST00000373803 ENST00000359675 ENST00000349004 ENST00000473946 ENST00000311620 ENST00000432401 	483 483 141 483 483 2543 483 418 476 1895 483 483 483 923 847 	2370 3055 2930 2901 260 95 574 2286 68 2482 2582 1385 260 681 760 7156 2524 2463 2510 1134 2650 1117 	502 502 160 502 502 2562 502 437 495 1914 502 502 502 942 866 	2370 3055 2930 2901 260 95 574 2286 68 2482 2582 1385 260 681 760 7156 2524 2463 2510 1134 2650 1117 	33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 	39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 
ENST00000437010 ENST00000456439 ENST00000423363 ENST00000490011 ENST00000375880 ENST00000409691 ENST00000375864 ENST00000546574 ENST00000413083 ENST00000455499 ENST00000444549 ENST00000480530 ENST00000441692 ENST00000432353 ENST00000383431 ENST00000383429 ENST00000432544 ENST00000462244 ENST00000546797 ENST00000426798 ENST00000484964 ENST00000547707 ENST00000436449 ENST00000480515 ENST00000548417 ENST00000416194 ENST00000437674 ENST00000438439 ENST00000471674 ENST00000550310 ENST00000553124 	ENST00000233057 ENST00000395127 	1505 921 1607 888 1505 921 1672 116 1505 921 1607 888 2028 2383 1505 921 1607 888 116 1607 888 116 1607 888 116 1505 921 1607 888 69 69 	2448 2682 	1515 931 1617 898 1515 931 1682 126 1515 931 1617 898 2038 2393 1515 931 1617 898 126 1617 898 126 1617 898 126 1515 931 1617 898 79 79 	2460 2694 	34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 	33 33 
ENST00000582452 ENST00000456523 ENST00000430711 ENST00000489873 ENST00000483793 ENST00000354232 ENST00000271375 	ENST00000606080 	234 5018 1933 2105 3454 1265 5450 	3285 	243 5027 1942 2114 3463 1274 5459 	3285 	44 44 44 44 44 44 44 	47 
ENST00000481617 	ENST00000566753 	2890 	773 	2890 	773 	53 	52 
ENST00000353047 ENST00000434271 ENST00000538714 	ENST00000476977 ENST00000573869 	3296 3280 6351 	5028 5028 	3296 3280 6351 	5028 5028 	53 53 53 	32 32 
ENST00000389082 ENST00000306833 	ENST00000537553 	6883 6723 	2514 	6883 6723 	2514 	33 33 	32 
ENST00000246024 	ENST00000483730 	3998 	169 	4017 	191 	33 	31 
ENST00000398042 ENST00000399807 ENST00000327374 ENST00000432883 ENST00000456048 ENST00000287908 ENST00000394622 ENST00000489501 	ENST00000372523 	1454 1748 1716 1530 1553 3820 3596 4989 	1969 	1454 1748 1716 1530 1553 3820 3596 4989 	1977 	52 52 52 52 52 52 52 52 	35 
ENST00000409887 	ENST00000493624 	3048 	2380 	3048 	2399 	53 	34 
ENST00000398357 ENST00000545120 	ENST00000054950 ENST00000533898 ENST00000531345 	504 85 	1809 1872 2114 	504 85 	1821 1884 2126 	50 50 	38 38 38 
ENST00000548554 	ENST00000217173 ENST00000348031 ENST00000410023 ENST00000233946 ENST00000366971 ENST00000257408 ENST00000593103 ENST00000263857 ENST00000271915 ENST00000441074 ENST00000381811 	298 	3872 3710 2328 2092 3871 4264 498 8991 5489 670 1406 	308 	3888 3726 2344 2108 3887 4280 514 9007 5505 686 1422 	36 	36 36 36 36 36 36 36 36 36 36 36 
ENST00000309733 	ENST00000489060 ENST00000392857 	8225 	3362 5287 	8243 	3371 5296 	35 	44 44 
ENST00000579123 	ENST00000381318 	1631 	10578 	1639 	10578 	37 	34 
ENST00000392385 ENST00000551944 ENST00000409562 ENST00000604604 ENST00000261200 ENST00000295025 ENST00000600751 	ENST00000559122 	1071 3223 2842 1195 7374 8821 2517 	7 	1071 3223 2842 1195 7374 8821 2517 	7 	53 53 53 53 53 53 53 	53 
ENST00000438796 ENST00000425562 	ENST00000591170 ENST00000533149 	3194 2904 	184 184 	3200 2910 	197 197 	47 47 	33 33 
ENST00000443590 ENST00000509116 	ENST00000501580 ENST00000513637 ENST00000415278 ENST00000503537 ENST00000599509 	110 110 	190 195 195 198 195 	110 110 	190 195 195 198 195 	52 52 	53 53 53 53 53 
ENST00000296318 	ENST00000565321 ENST00000569563 ENST00000261854 ENST00000467228 ENST00000479162 ENST00000392255 ENST00000500320 ENST00000268766 ENST00000543014 ENST00000574474 ENST00000319863 ENST00000354286 ENST00000335508 ENST00000489175 ENST00000371541 ENST00000477990 ENST00000606570 ENST00000466992 ENST00000497328 ENST00000342608 ENST00000397278 ENST00000319136 ENST00000422706 ENST00000426053 ENST00000490210 ENST00000262126 ENST00000383440 ENST00000497613 ENST00000409379 ENST00000409734 ENST00000476121 ENST00000372873 ENST00000394810 ENST00000501515 ENST00000470730 ENST00000396893 ENST00000486834 ENST00000409158 ENST00000234115 ENST00000409612 ENST00000409279 ENST00000403716 ENST00000454549 ENST00000468650 ENST00000527818 ENST00000327473 ENST00000536716 ENST00000395082 	7977 	6331 4259 2259 2374 1986 994 1898 2475 1975 3604 1704 1320 5447 1780 4049 2740 724 1839 3105 1999 2054 2140 2032 1939 7092 10265 10213 6331 4259 921 1225 2916 3716 299 2009 3056 1163 2034 1910 1967 2245 2010 565 656 1637 1307 1338 224 	7997 	6345 4273 2273 2388 2000 1008 1912 2489 1989 3618 1718 1334 5461 1794 4063 2754 738 1853 3119 2013 2068 2154 2046 1953 7106 10279 10227 6345 4273 935 1239 2930 3730 313 2023 3070 1177 2048 1924 1981 2259 2024 579 670 1651 1321 1352 238 	32 	39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 
ENST00000456262 ENST00000418113 ENST00000404929 ENST00000405894 ENST00000426886 	ENST00000375771 ENST00000375766 ENST00000400773 	2496 2946 2681 2603 2292 	2461 2658 2026 	2505 2955 2690 2612 2301 	2461 2658 2026 	40 40 40 40 40 	36 36 36 
ENST00000223073 ENST00000354232 	ENST00000295269 ENST00000309733 ENST00000558583 ENST00000564458 ENST00000564795 	15230 1190 	3936 6268 5424 960 960 	15232 1192 	3936 6268 5424 960 960 	50 50 	52 52 52 52 52 
ENST00000392385 ENST00000551944 ENST00000409562 ENST00000392857 ENST00000295025 	ENST00000604604 	1115 3267 2886 5459 8865 	1372 	1115 3267 2886 5459 8865 	1372 	51 51 51 51 51 	53 
ENST00000491289 	ENST00000515262 	3551 	140 	3551 	140 	36 	37 
ENST00000475922 	ENST00000271375 	797 	5433 	799 	5443 	51 	41 
ENST00000479546 ENST00000482006 	ENST00000495635 ENST00000458192 ENST00000422921 ENST00000456487 ENST00000479595 ENST00000420206 ENST00000454033 ENST00000494823 ENST00000461285 ENST00000383323 ENST00000400395 ENST00000434884 ENST00000469544 ENST00000400394 ENST00000448362 ENST00000479527 ENST00000461470 ENST00000383487 ENST00000383483 ENST00000458668 ENST00000485321 ENST00000400341 ENST00000449884 ENST00000470176 	431 693 	963 623 623 630 625 667 606 797 962 623 623 630 625 667 606 797 962 623 623 627 625 688 606 797 	431 693 	963 623 623 630 625 667 606 797 962 623 623 630 625 667 606 797 962 623 623 627 625 688 606 797 	52 52 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 
ENST00000476192 ENST00000497426 ENST00000526284 	ENST00000225724 ENST00000403396 ENST00000583052 	6958 6958 927 	2430 3349 71 	6958 6958 927 	2430 3349 71 	53 53 53 	53 53 53 
ENST00000478538 ENST00000312675 ENST00000543006 ENST00000476192 ENST00000558583 ENST00000497426 ENST00000474698 	ENST00000309733 ENST00000606080 ENST00000489060 ENST00000310613 	81 13378 13321 4685 5780 4685 4684 	6682 3579 1726 2934 	86 13383 13326 4690 5785 4690 4689 	6684 3581 1728 2936 	48 48 48 48 48 48 48 	37 37 37 37 
ENST00000561643 	ENST00000534110 ENST00000527304 	1299 	92 5523 	1313 	92 5523 	32 	53 53 
ENST00000367619 	ENST00000357992 ENST00000558981 ENST00000338758 	3772 	2942 425 2354 	3785 	2942 425 2354 	38 	52 52 52 
ENST00000296509 ENST00000529150 ENST00000403856 ENST00000527665 	ENST00000580087 	2550 35 3822 225 	2254 	2550 35 3822 225 	2274 	34 34 34 34 	31 
ENST00000549369 ENST00000566753 ENST00000550977 ENST00000295025 ENST00000552937 ENST00000549640 ENST00000549785 ENST00000551028 ENST00000550234 ENST00000547979 	ENST00000481617 ENST00000604604 	267 1295 1256 7996 297 297 297 297 297 297 	3578 458 	288 1316 1277 8017 318 318 318 318 318 318 	3578 458 	32 32 32 32 32 32 32 32 32 32 	53 53 
ENST00000480825 	ENST00000373242 	3830 	5296 	3849 	5317 	33 	32 
