ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000465295 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000484462 ENST00000403916 ENST00000469899 ENST00000480465 ENST00000395291 	ENST00000515262 	158 348 183 140 80 68 68 68 91 68 91 68 91 68 68 77 	154 	158 348 183 140 80 68 68 68 91 68 91 68 91 68 68 77 	154 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 
ENST00000434913 ENST00000517577 	ENST00000449131 	238 239 	4179 	238 239 	4179 	53 53 	50 
ENST00000513652 	ENST00000482544 	98 	731 	98 	737 	52 	31 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000396599 ENST00000461458 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000472300 ENST00000484462 ENST00000403916 ENST00000440049 ENST00000469899 	ENST00000515262 	136 326 161 118 58 46 46 46 69 46 69 46 46 69 46 46 	154 	136 326 161 118 58 46 46 46 69 46 69 46 46 69 46 46 	154 	50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 	53 
ENST00000507623 ENST00000380638 	ENST00000463943 	172 172 	407 	172 172 	407 	51 51 	52 
ENST00000474167 	ENST00000604922 	665 	307 	665 	308 	52 	51 
ENST00000507623 ENST00000380638 	ENST00000463943 	197 197 	420 	197 197 	420 	53 53 	52 
ENST00000546654 	ENST00000564755 	103 	185 	103 	185 	53 	46 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000465295 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000484462 ENST00000403916 ENST00000469899 ENST00000480465 ENST00000395291 	ENST00000515262 	158 348 183 140 80 68 68 68 91 68 91 68 91 68 68 77 	159 	158 348 183 140 80 68 68 68 91 68 91 68 91 68 68 77 	159 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	52 
ENST00000507623 ENST00000380638 	ENST00000463943 	185 185 	398 	185 185 	398 	53 53 	53 
ENST00000484430 ENST00000398981 	ENST00000604922 	518 526 	262 	518 526 	262 	53 53 	52 
ENST00000482506 ENST00000395517 ENST00000418441 ENST00000454675 ENST00000403842 ENST00000453468 ENST00000463605 ENST00000485945 ENST00000488289 ENST00000480465 ENST00000395291 	ENST00000424464 ENST00000410012 ENST00000344386 ENST00000471181 	106 106 106 105 106 106 106 106 106 106 115 	61 40 26 4593 	106 106 106 105 106 106 106 106 106 106 115 	70 49 35 4602 	53 53 53 53 53 53 53 53 53 53 53 	44 44 44 44 
ENST00000297338 ENST00000520992 ENST00000517485 ENST00000523547 ENST00000519837 ENST00000522699 	ENST00000402802 ENST00000296257 ENST00000471694 ENST00000355354 	539 398 449 493 394 438 	1590 4389 5632 3857 	539 398 449 493 394 438 	1591 4390 5633 3858 	53 53 53 53 53 53 	31 31 31 31 
ENST00000507623 ENST00000380638 	ENST00000463943 	202 202 	417 	202 202 	417 	53 53 	51 
ENST00000507623 ENST00000380638 	ENST00000463943 	183 183 	408 	183 183 	408 	53 53 	53 
ENST00000406913 ENST00000498752 ENST00000439573 ENST00000399415 ENST00000579116 	ENST00000592379 	299 269 269 261 269 	56 	299 269 269 261 269 	56 	53 53 53 53 53 	50 
ENST00000425466 ENST00000487100 ENST00000382175 ENST00000493479 	ENST00000604922 	536 538 412 520 	315 	536 538 412 520 	315 	53 53 53 53 	53 
ENST00000425761 ENST00000406984 ENST00000466086 ENST00000413500 ENST00000434913 ENST00000401830 ENST00000430907 ENST00000394290 ENST00000450676 	ENST00000449131 	336 169 202 200 341 541 341 373 341 	3794 	336 169 202 200 341 541 341 373 341 	3794 	53 53 53 53 53 53 53 53 53 	53 
ENST00000487100 ENST00000382175 ENST00000484430 ENST00000398981 ENST00000398259 ENST00000461022 	ENST00000604922 	549 423 549 557 545 571 	204 	549 423 549 557 545 571 	204 	53 53 53 53 53 53 	53 
ENST00000498161 ENST00000435241 ENST00000425761 ENST00000517577 ENST00000492727 ENST00000450676 ENST00000599364 	ENST00000449131 	361 384 379 385 386 384 361 	3794 	361 384 379 385 386 384 361 	3794 	53 53 53 53 53 53 53 	53 
ENST00000517577 	ENST00000449131 	229 	4161 	229 	4161 	53 	52 
ENST00000483956 	ENST00000585057 ENST00000472125 ENST00000464873 	413 	873 677 1893 	413 	873 677 1893 	52 	53 53 53 
ENST00000538183 ENST00000309733 ENST00000478538 ENST00000518152 	ENST00000557060 ENST00000550977 ENST00000479145 ENST00000392857 	7182 6610 67 407 	2969 2377 4 5706 	7182 6610 67 407 	2969 2377 4 5706 	53 53 53 53 	53 53 53 53 
ENST00000355221 ENST00000520188 ENST00000359530 ENST00000396774 ENST00000524164 ENST00000521900 ENST00000522849 ENST00000521377 	ENST00000481169 ENST00000479771 	983 647 687 630 641 52 90 413 	3040 786 	983 647 687 630 641 52 90 413 	3040 786 	53 53 53 53 53 53 53 53 	53 53 
ENST00000507623 ENST00000380638 	ENST00000463943 	183 183 	417 	183 183 	417 	53 53 	51 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000466550 ENST00000465295 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000484462 ENST00000403916 ENST00000469899 ENST00000480465 ENST00000395291 	ENST00000515262 	158 348 183 80 68 68 68 91 68 68 91 68 68 77 	146 	158 348 183 80 68 68 68 91 68 68 91 68 68 77 	146 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 	52 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	76 74 216 	4209 	76 74 216 	4209 	53 53 53 	53 
ENST00000425466 ENST00000487100 ENST00000382175 ENST00000493479 ENST00000389400 	ENST00000604922 	533 535 409 517 561 	241 	533 535 409 517 561 	241 	53 53 53 53 53 	52 
ENST00000544149 ENST00000537649 ENST00000435321 ENST00000458324 ENST00000420004 ENST00000598412 ENST00000602207 ENST00000601214 ENST00000451308 ENST00000597237 ENST00000600326 ENST00000601495 ENST00000583339 ENST00000585063 	ENST00000437629 	213 549 58 58 110 296 634 593 58 296 634 593 58 110 	181 	213 549 58 58 110 296 634 593 58 296 634 593 58 110 	181 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 
ENST00000468666 ENST00000478186 	ENST00000445820 ENST00000428199 	245 237 	133 133 	245 237 	133 133 	49 49 	53 53 
ENST00000391877 	ENST00000601613 	1094 	879 	1094 	879 	52 	53 
ENST00000586778 ENST00000589919 	ENST00000586622 	538 272 	254 	538 272 	254 	53 53 	53 
ENST00000498752 ENST00000439573 ENST00000399415 ENST00000579116 	ENST00000592379 	262 262 254 262 	33 	262 262 254 262 	39 	53 53 53 53 	47 
ENST00000407004 ENST00000592763 	ENST00000490804 	2622 2817 	131 	2622 2817 	132 	51 51 	34 
ENST00000302764 ENST00000533107 ENST00000526092 	ENST00000416938 	7683 1352 1921 	3214 	7683 1352 1921 	3220 	37 37 37 	31 
ENST00000484430 ENST00000398981 ENST00000389400 ENST00000411660 	ENST00000604922 	604 612 630 604 	259 	604 612 630 604 	259 	53 53 53 53 	51 
ENST00000311852 ENST00000547074 ENST00000548162 	ENST00000455236 ENST00000406386 ENST00000344404 ENST00000407319 ENST00000403663 	355 352 336 	6824 6417 6096 1033 1028 	355 352 336 	6831 6424 6103 1040 1035 	53 53 53 	45 45 45 45 45 
ENST00000604612 	ENST00000607773 	98 	425 	98 	425 	53 	52 
ENST00000534393 ENST00000525812 	ENST00000533050 	137 304 	111 	137 304 	111 	53 53 	52 
ENST00000341446 ENST00000541730 ENST00000570983 ENST00000397461 ENST00000458350 ENST00000272462 ENST00000328914 ENST00000583384 ENST00000581419 ENST00000498702 ENST00000593570 ENST00000469733 ENST00000483959 ENST00000593019 ENST00000562435 ENST00000381486 ENST00000396123 ENST00000234142 ENST00000361740 ENST00000396303 ENST00000393736 ENST00000437578 ENST00000578895 ENST00000392690 ENST00000496942 ENST00000482969 ENST00000497738 ENST00000534820 ENST00000510199 ENST00000462646 	ENST00000476618 ENST00000392645 ENST00000526888 ENST00000419197 	3319 2005 1141 112 288 1864 8085 23 93 588 98 210 34 640 6100 7397 4209 7359 2438 2422 38 115 898 3170 2089 1434 1419 633 88 147 	2954 2698 937 2375 	3319 2005 1141 112 288 1864 8085 23 93 588 98 210 34 640 6100 7397 4209 7359 2438 2422 38 115 898 3170 2089 1434 1419 633 88 147 	2962 2706 945 2383 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	45 45 45 45 
ENST00000498161 ENST00000425761 ENST00000401830 ENST00000430907 ENST00000394290 ENST00000450676 ENST00000599364 	ENST00000449131 	331 349 554 354 386 354 331 	4128 	331 349 554 354 386 354 331 	4128 	53 53 53 53 53 53 53 	52 
ENST00000484430 ENST00000398981 ENST00000411586 	ENST00000604922 	714 722 706 	174 	714 722 706 	174 	50 50 50 	53 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	76 74 216 	4197 	76 74 216 	4197 	53 53 53 	53 
ENST00000574872 	ENST00000519266 ENST00000520221 	681 	192 32 	681 	192 32 	53 	53 53 
ENST00000483956 	ENST00000585057 ENST00000472125 ENST00000464873 	444 	880 684 1900 	444 	880 684 1900 	50 	53 53 53 
ENST00000561922 	ENST00000564704 	578 	562 	578 	562 	53 	53 
ENST00000371059 ENST00000539061 	ENST00000309955 	3001 2621 	3738 	3001 2621 	3739 	40 40 	52 
ENST00000460355 ENST00000431098 ENST00000314394 	ENST00000492999 ENST00000486695 ENST00000467671 	3476 437 338 	85 85 85 	3476 437 338 	85 85 85 	53 53 53 	52 52 52 
ENST00000598098 ENST00000599232 	ENST00000430252 ENST00000540275 	224 342 	441 441 	224 342 	441 441 	52 52 	52 52 
ENST00000574872 ENST00000442087 	ENST00000519266 ENST00000520221 	703 186 	203 43 	703 186 	203 43 	52 52 	53 53 
ENST00000262428 ENST00000567278 ENST00000564057 ENST00000561707 	ENST00000508814 ENST00000514253 	631 4126 530 525 	301 232 	631 4126 530 525 	301 232 	53 53 53 53 	53 53 
ENST00000498752 ENST00000439573 ENST00000399415 ENST00000579116 	ENST00000592379 	271 271 263 271 	11 	271 271 263 271 	11 	53 53 53 53 	53 
ENST00000398295 	ENST00000461526 	458 	466 	458 	466 	45 	43 
ENST00000421182 ENST00000323926 ENST00000336916 ENST00000357867 ENST00000354785 ENST00000446046 ENST00000443816 ENST00000432072 ENST00000356005 ENST00000359671 ENST00000346544 ENST00000345488 ENST00000357009 	ENST00000297579 	3763 3764 3764 3764 3868 3764 3769 3763 3764 3764 3764 3764 3764 	140 	3763 3764 3764 3764 3868 3764 3769 3763 3764 3764 3764 3764 3764 	140 	52 52 52 52 52 52 52 52 52 52 52 52 52 	53 
ENST00000415751 	ENST00000490804 	1017 	117 	1023 	132 	47 	31 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	79 77 219 	4187 	79 77 219 	4187 	52 52 52 	52 
ENST00000370474 	ENST00000428788 	1011 	234 	1011 	234 	50 	36 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	93 91 233 	4197 	93 91 233 	4197 	48 48 48 	53 
ENST00000438163 	ENST00000420470 	2011 	3969 	2011 	3969 	52 	53 
ENST00000323926 ENST00000354785 ENST00000492816 ENST00000432072 	ENST00000336798 	4110 4214 566 4109 	6298 	4110 4214 566 4109 	6299 	53 53 53 53 	31 
ENST00000487100 ENST00000382175 ENST00000484430 ENST00000398981 ENST00000398259 ENST00000474167 	ENST00000604922 	546 420 546 554 542 542 	192 	546 420 546 554 542 542 	192 	53 53 53 53 53 53 	51 
ENST00000389400 	ENST00000604922 	544 	233 	544 	233 	53 	53 
ENST00000521271 ENST00000517490 ENST00000198765 	ENST00000449131 	2338 1762 2234 	3755 	2338 1762 2234 	3755 	51 51 51 	53 
ENST00000480190 ENST00000467797 ENST00000474668 ENST00000487316 	ENST00000380834 ENST00000473706 	565 182 385 784 	2 2 	565 182 385 784 	2 2 	53 53 53 53 	52 52 
ENST00000394715 	ENST00000594681 	629 	873 	639 	873 	41 	38 
ENST00000434913 ENST00000517577 	ENST00000449131 	237 238 	4171 	237 238 	4171 	53 53 	52 
ENST00000521271 ENST00000517490 ENST00000198765 	ENST00000445946 	2907 2331 2803 	3380 	2907 2331 2803 	3389 	52 52 52 	33 
ENST00000484430 ENST00000398981 ENST00000398259 	ENST00000604922 	687 695 683 	179 	687 695 683 	179 	53 53 53 	53 
ENST00000521534 ENST00000521291 ENST00000396070 ENST00000518850 ENST00000287038 ENST00000523172 ENST00000521726 	ENST00000219139 	410 414 279 453 382 192 1054 	2679 	410 414 279 453 382 192 1054 	2684 	53 53 53 53 53 53 53 	31 
ENST00000595806 	ENST00000598758 	365 	478 	365 	478 	53 	52 
ENST00000553205 ENST00000202773 ENST00000424576 ENST00000468681 ENST00000466377 ENST00000437876 ENST00000456481 ENST00000489915 ENST00000583065 	ENST00000417658 ENST00000320054 	172 705 836 649 653 639 652 650 539 	206 177 	183 716 847 660 664 650 663 661 550 	212 183 	41 41 41 41 41 41 41 41 41 	40 40 
ENST00000538183 ENST00000478538 ENST00000476192 ENST00000518152 ENST00000497426 ENST00000474698 	ENST00000392857 ENST00000295025 ENST00000600751 	7182 67 4671 407 4671 4670 	5568 8974 2670 	7182 67 4671 407 4671 4670 	5574 8980 2676 	53 53 53 53 53 53 	47 47 47 
ENST00000397762 	ENST00000315147 ENST00000517649 ENST00000194097 ENST00000570813 ENST00000520029 	1611 	5413 5602 5566 4799 206 	1611 	5429 5618 5582 4815 222 	52 	35 35 35 35 35 
ENST00000473343 	ENST00000377205 ENST00000462686 	92 	1251 1366 	92 	1801 1667 	53 	52 52 
ENST00000411972 	ENST00000449570 ENST00000302008 ENST00000352937 ENST00000349503 	398 	1214 1260 461 1088 	398 	1214 1260 461 1088 	50 	53 53 53 53 
ENST00000434913 	ENST00000449131 	239 	4143 	239 	4143 	53 	53 
ENST00000520547 ENST00000441206 	ENST00000570780 ENST00000391950 	450 401 	1132 1149 	450 401 	1132 1149 	42 42 	52 52 
ENST00000567272 ENST00000403549 	ENST00000427908 	577 425 	1796 	595 443 	1796 	34 34 	50 
ENST00000435769 ENST00000359626 ENST00000361660 ENST00000608283 	ENST00000375258 ENST00000503374 ENST00000596701 ENST00000481107 ENST00000539442 ENST00000493726 ENST00000359975 	2332 2564 2473 2364 	2998 -21 1852 773 -20 376 108 	2332 2564 2473 2364 	3019 0 1873 794 1 397 129 	53 53 53 53 	32 32 32 32 32 32 32 
ENST00000529770 ENST00000524422 ENST00000529460 ENST00000534385 ENST00000527186 ENST00000505920 ENST00000595020 ENST00000596478 ENST00000601722 ENST00000599442 ENST00000600126 	ENST00000534438 ENST00000601832 	279 151 161 131 875 444 279 151 161 131 875 	226 226 	279 151 161 131 875 444 279 151 161 131 875 	226 226 	52 52 52 52 52 52 52 52 52 52 52 	53 53 
ENST00000523887 ENST00000276461 ENST00000518586 ENST00000335171 ENST00000521644 ENST00000523107 ENST00000519638 ENST00000521993 	ENST00000330539 	177 175 450 446 694 230 465 1 	174 	177 175 450 446 694 230 465 1 	174 	53 53 53 53 53 53 53 53 	51 
ENST00000507623 ENST00000380638 	ENST00000463943 	173 173 	417 	173 173 	417 	52 52 	51 
ENST00000546654 	ENST00000564755 	103 	190 	103 	190 	53 	51 
ENST00000483956 	ENST00000585057 ENST00000472125 ENST00000464873 	492 	872 676 1892 	492 	872 676 1892 	53 	51 51 51 
ENST00000465295 ENST00000484462 ENST00000403916 ENST00000485945 ENST00000480465 ENST00000395291 	ENST00000515262 	78 78 101 78 78 87 	121 	78 78 101 78 78 87 	121 	52 52 52 52 52 52 	52 
ENST00000347359 	ENST00000594963 	290 	118 	290 	118 	52 	51 
ENST00000434913 ENST00000517577 	ENST00000449131 	239 240 	4164 	239 240 	4164 	52 52 	53 
ENST00000434913 ENST00000517577 	ENST00000449131 	229 230 	4180 	229 230 	4180 	53 53 	53 
ENST00000254624 ENST00000519656 ENST00000523074 ENST00000521940 ENST00000334503 	ENST00000328656 	2510 2319 466 372 2285 	5690 	2510 2319 466 372 2285 	5705 	53 53 53 53 53 	33 
ENST00000498161 ENST00000434913 ENST00000599364 	ENST00000449131 	211 232 211 	4151 	211 232 211 	4151 	47 47 47 	47 
ENST00000225724 ENST00000403396 	ENST00000309955 	2594 3513 	3695 	2594 3513 	3703 	53 53 	44 
ENST00000567272 ENST00000403549 	ENST00000427908 	595 443 	1820 	595 443 	1820 	53 53 	53 
ENST00000510019 	ENST00000508814 ENST00000514253 	321 	262 193 	321 	262 193 	53 	53 53 
ENST00000536368 ENST00000432629 ENST00000393148 ENST00000314394 ENST00000432393 	ENST00000492999 ENST00000486695 ENST00000467671 	178 220 246 122 221 	277 277 277 	178 220 246 122 221 	277 277 277 	52 52 52 52 52 	52 52 52 
ENST00000395159 ENST00000555593 ENST00000556007 ENST00000555061 ENST00000556367 ENST00000555930 ENST00000555404 ENST00000555097 	ENST00000449131 	554 168 203 196 263 235 188 272 	4138 	554 168 203 196 263 235 188 272 	4138 	53 53 53 53 53 53 53 53 	53 
ENST00000324306 ENST00000535170 	ENST00000209875 	4224 3534 	7074 	4224 3534 	7081 	52 52 	46 
ENST00000559668 ENST00000400817 ENST00000316967 ENST00000436127 	ENST00000342039 ENST00000558275 ENST00000338938 ENST00000379430 	3853 2450 2126 2126 	1385 155 1385 1385 	3853 2450 2126 2126 	1385 155 1385 1385 	52 52 52 52 	52 52 52 52 
ENST00000484430 ENST00000398981 ENST00000398259 	ENST00000604922 	687 695 683 	179 	687 695 683 	179 	53 53 53 	52 
ENST00000366988 ENST00000473900 	ENST00000460674 ENST00000264613 	265 198 	1955 4362 	265 198 	1955 4362 	53 53 	53 53 
ENST00000376572 	ENST00000358230 	2067 	2678 	2067 	2695 	53 	33 
ENST00000498161 ENST00000425761 ENST00000394290 ENST00000450676 ENST00000599364 	ENST00000449131 	331 349 386 354 331 	4164 	331 349 386 354 331 	4164 	53 53 53 53 53 	53 
ENST00000380649 	ENST00000419932 	2290 	368 	2290 	368 	53 	49 
ENST00000475608 	ENST00000592379 	381 	33 	381 	33 	53 	53 
ENST00000435618 ENST00000481283 ENST00000489762 ENST00000430299 ENST00000421349 ENST00000498484 ENST00000463832 ENST00000445610 ENST00000450871 ENST00000471639 ENST00000469883 ENST00000437866 	ENST00000603274 	332 247 266 360 316 247 266 278 332 247 266 404 	201 	332 247 266 360 316 247 266 278 332 247 266 404 	212 	53 53 53 53 53 53 53 53 53 53 53 53 	41 
ENST00000485709 	ENST00000545067 	610 	937 	610 	937 	53 	53 
ENST00000567272 ENST00000403549 	ENST00000427908 	577 425 	1796 	595 443 	1796 	35 35 	50 
ENST00000284440 ENST00000381760 ENST00000512419 ENST00000472501 ENST00000514764 	ENST00000371953 ENST00000064724 ENST00000489485 	1011 1418 932 1391 701 	3999 1201 893 	1011 1418 932 1391 701 	3999 1201 893 	53 53 53 53 53 	33 33 33 
ENST00000559668 	ENST00000342039 ENST00000338938 ENST00000379430 	2145 	1655 1655 1655 	2148 	1658 1658 1658 	50 	48 48 48 
ENST00000469454 	ENST00000427382 ENST00000494021 ENST00000417015 	38 	49 20 3 	38 	49 20 3 	53 	52 52 52 
ENST00000307602 	ENST00000305626 ENST00000274938 ENST00000377411 ENST00000447393 ENST00000605420 	7112 	1833 5405 3116 4660 4660 	7112 	1851 5423 3134 4678 4678 	52 	33 33 33 33 33 
ENST00000475608 	ENST00000592379 	351 	59 	351 	59 	53 	52 
ENST00000574872 	ENST00000520221 	666 	44 	666 	44 	52 	53 
ENST00000468666 ENST00000478186 	ENST00000445820 ENST00000428199 	177 169 	93 93 	177 169 	93 93 	52 52 	53 53 
ENST00000225724 ENST00000526284 	ENST00000599809 ENST00000595520 ENST00000601706 ENST00000594734 ENST00000598562 ENST00000569239 ENST00000411432 ENST00000557832 ENST00000551364 ENST00000597084 ENST00000398726 	2457 1021 	12 12 18 18 18 1380 2091 108 12 18 51 	2457 1021 	12 12 18 18 18 1380 2091 108 12 18 51 	52 52 	53 53 53 53 53 53 53 53 53 53 53 
ENST00000263398 	ENST00000361681 	3781 	491 	3781 	491 	53 	34 
ENST00000485709 	ENST00000545067 	625 	942 	625 	942 	53 	53 
ENST00000506487 	ENST00000513001 	517 	13 	517 	14 	52 	33 
ENST00000590854 ENST00000282041 	ENST00000392237 	5019 11277 	3219 	5019 11277 	3237 	53 53 	32 
ENST00000425761 ENST00000406984 ENST00000434913 ENST00000401830 ENST00000430907 ENST00000394290 ENST00000450676 	ENST00000449131 	336 169 341 541 341 373 341 	4137 	336 169 341 541 341 373 341 	4137 	53 53 53 53 53 53 53 	53 
ENST00000394996 	ENST00000461526 	188 	448 	188 	448 	52 	53 
ENST00000594671 ENST00000262960 ENST00000597145 ENST00000601720 ENST00000598800 ENST00000597900 	ENST00000420788 	2402 2767 3267 508 2908 633 	90 	2402 2767 3267 508 2908 633 	108 	52 52 52 52 52 52 	33 
ENST00000487100 ENST00000382175 ENST00000474167 	ENST00000604922 	546 420 542 	248 	546 420 542 	248 	53 53 53 	40 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	97 95 237 	4188 	97 95 237 	4188 	52 52 52 	52 
ENST00000486765 ENST00000361605 ENST00000474140 	ENST00000296509 ENST00000478047 	2208 1357 3190 	2959 481 	2208 1357 3190 	2978 500 	53 53 53 	33 33 
ENST00000507623 ENST00000380638 	ENST00000463943 	183 183 	407 	183 183 	407 	53 53 	53 
ENST00000567272 	ENST00000427908 	819 	1206 	819 	1206 	41 	53 
ENST00000444643 ENST00000461919 ENST00000463786 ENST00000338820 ENST00000394903 	ENST00000597002 	991 1386 359 910 910 	163 	991 1386 359 910 910 	163 	50 50 50 50 50 	53 
ENST00000507623 ENST00000380638 	ENST00000463943 	172 172 	417 	172 172 	417 	53 53 	51 
ENST00000520547 ENST00000441206 	ENST00000570780 ENST00000391950 	428 379 	1118 1135 	428 379 	1122 1139 	53 53 	46 46 
ENST00000559668 	ENST00000342039 ENST00000338938 ENST00000379430 	2193 	1663 1663 1663 	2193 	1663 1663 1663 	51 	53 53 53 
ENST00000480078 ENST00000478195 ENST00000491168 ENST00000476107 ENST00000492317 	ENST00000482292 ENST00000468094 ENST00000463584 ENST00000491095 ENST00000474406 	74 74 74 74 74 	577 575 575 575 575 	74 74 74 74 74 	577 575 575 575 575 	52 52 52 52 52 	52 52 52 52 52 
ENST00000397821 ENST00000379716 ENST00000379698 	ENST00000558590 	2794 1914 2459 	2396 	2794 1914 2459 	2396 	52 52 52 	53 
ENST00000432629 ENST00000393148 ENST00000431782 ENST00000433385 	ENST00000492999 ENST00000486695 ENST00000467671 	199 225 196 201 	282 282 282 	199 225 196 201 	282 282 282 	53 53 53 53 	53 53 53 
ENST00000361789 	ENST00000361681 	163 	-11 	163 	0 	51 	42 
ENST00000425466 ENST00000484430 ENST00000398981 ENST00000474167 ENST00000389400 ENST00000411660 	ENST00000604922 	618 620 628 612 646 620 	255 	618 620 628 612 646 620 	255 	53 53 53 53 53 53 	53 
ENST00000441206 	ENST00000570780 ENST00000391950 	401 	1100 1117 	401 	1100 1117 	52 	53 53 
ENST00000434913 ENST00000517577 	ENST00000449131 	238 239 	4179 	238 239 	4179 	53 53 	51 
ENST00000520547 	ENST00000570780 ENST00000391950 	406 	1136 1153 	406 	1136 1153 	52 	53 53 
ENST00000292852 	ENST00000411841 ENST00000557452 	2172 	283 2864 	2172 	305 2886 	53 	31 31 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000396599 ENST00000461458 ENST00000477341 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000472300 ENST00000484462 ENST00000403916 ENST00000440049 ENST00000485147 ENST00000482905 ENST00000473808 ENST00000397467 ENST00000568122 	ENST00000515262 	121 311 146 103 43 31 31 32 31 54 31 54 31 31 54 31 31 31 31 31 31 	159 	121 311 146 103 43 31 31 32 31 54 31 54 31 31 54 31 31 31 31 31 31 	159 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	52 
ENST00000484430 ENST00000398981 ENST00000411660 	ENST00000604922 	601 609 601 	276 	601 609 601 	276 	52 52 52 	53 
ENST00000498161 ENST00000466086 ENST00000413500 ENST00000599364 	ENST00000449131 	331 215 213 331 	3761 	331 215 213 331 	3761 	53 53 53 53 	53 
ENST00000474485 	ENST00000600057 	63 	597 	63 	597 	53 	53 
ENST00000523212 	ENST00000519968 ENST00000433700 	14 	32 32 	14 	32 32 	53 	53 53 
ENST00000484430 ENST00000398981 	ENST00000604922 	518 526 	268 	518 526 	268 	53 53 	52 
ENST00000398259 ENST00000483907 ENST00000449832 ENST00000483613 ENST00000451219 ENST00000389400 ENST00000555161 ENST00000437728 ENST00000485355 ENST00000442655 	ENST00000604922 	523 525 494 525 524 553 506 520 525 525 	227 	523 525 494 525 524 553 506 520 525 525 	227 	46 46 46 46 46 46 46 46 46 46 	52 
ENST00000528443 ENST00000606911 ENST00000435319 	ENST00000476266 ENST00000578975 ENST00000609116 	3286 3013 2629 	201 1026 11294 	3286 3013 2629 	219 1044 11312 	53 53 53 	35 35 35 
ENST00000520547 ENST00000441206 	ENST00000570780 ENST00000391950 	430 381 	1121 1138 	430 381 	1121 1138 	53 53 	40 40 
ENST00000425466 ENST00000487100 ENST00000382175 ENST00000493479 ENST00000389400 	ENST00000604922 	533 535 409 517 561 	241 	533 535 409 517 561 	241 	53 53 53 53 53 	52 
ENST00000426094 ENST00000293872 ENST00000337351 ENST00000397783 ENST00000429378 ENST00000464711 ENST00000397780 ENST00000419516 ENST00000495349 ENST00000418978 ENST00000430864 	ENST00000515262 	2142 861 874 874 147 1668 1039 915 815 919 639 	153 	2142 861 874 874 147 1668 1039 915 815 919 639 	153 	53 53 53 53 53 53 53 53 53 53 53 	53 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000465295 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000484462 ENST00000403916 ENST00000485945 ENST00000480465 ENST00000395291 	ENST00000515262 	168 358 193 150 90 78 78 78 101 78 101 78 101 78 78 87 	154 	168 358 193 150 90 78 78 78 101 78 101 78 101 78 78 87 	154 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 	53 
ENST00000550977 ENST00000229465 ENST00000602666 	ENST00000478538 ENST00000355520 ENST00000558583 ENST00000489060 ENST00000518152 	2206 1111 2490 	3 7394 5702 1590 343 	2206 1111 2490 	3 7394 5702 1590 343 	52 52 52 	53 53 53 53 53 
ENST00000498161 ENST00000517577 ENST00000492727 ENST00000599364 	ENST00000449131 	361 385 386 361 	3767 	361 385 386 361 	3767 	53 53 53 53 	52 
ENST00000558577 ENST00000559952 ENST00000316967 ENST00000357253 	ENST00000342039 ENST00000338938 ENST00000379430 	1023 1023 1123 1123 	1596 1596 1596 	1023 1023 1123 1123 	1596 1596 1596 	53 53 53 53 	53 53 53 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000465295 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000484462 ENST00000403916 ENST00000469899 ENST00000480465 ENST00000395291 	ENST00000515262 	158 348 183 140 80 68 68 68 91 68 91 68 91 68 68 77 	159 	158 348 183 140 80 68 68 68 91 68 91 68 91 68 68 77 	159 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	49 
